gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,effectiveFieldGoalPercentage,freeThrowAttemptRate,teamTurnoverPercentage,offensiveReboundPercentage,oppEffectiveFieldGoalPercentage,oppFreeThrowAttemptRate,oppTeamTurnoverPercentage,oppOffensiveReboundPercentage
0021500032,1610612757,Portland,Trail Blazers,POR,blazers,203090,Maurice,Harkless,M. Harkless,maurice-harkless,,,4,24:01,0.436,0.17,0.171,0.033,0.455,0.25,0.229,0.238
0021500032,1610612757,Portland,Trail Blazers,POR,blazers,203943,Noah,Vonleh,N. Vonleh,noah-vonleh,,,21,21:02,0.486,0.111,0.229,0.1,0.439,0.636,0.216,0.333
0021500032,1610612757,Portland,Trail Blazers,POR,blazers,1626192,Pat,Connaughton,P. Connaughton,pat-connaughton,,,5,2:42,0.375,0.5,0.291,0.0,0.333,1.0,0.316,0.0
0021500032,1610612757,Portland,Trail Blazers,POR,blazers,1626242,Luis,Montero,L. Montero,luis-montero,,,44,2:24,0.5,0.667,0.34,0.0,0.5,1.5,0.376,0.0
0021500032,1610612757,Portland,Trail Blazers,POR,blazers,204025,Tim,Frazier,T. Frazier,tim-frazier,,,10,2:24,0.5,0.667,0.34,0.0,0.5,1.5,0.376,0.0
0021500032,1610612757,Portland,Trail Blazers,POR,blazers,2549,Chris,Kaman,C. Kaman,chris-kaman,,DNP - Coach's Decision,35,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500032,1610612756,Phoenix,Suns,PHX,suns,200782,P.J.,Tucker,P. Tucker,pj-tucker,F,,17,23:45,0.462,0.615,0.149,0.0,0.427,0.22,0.264,0.222
0021500032,1610612756,Phoenix,Suns,PHX,suns,202693,Markieff,Morris,M. Morris,markieff-morris,F,,11,34:21,0.453,0.5,0.152,0.077,0.475,0.186,0.264,0.229
0021500032,1610612756,Phoenix,Suns,PHX,suns,2199,Tyson,Chandler,T. Chandler,tyson-chandler,C,,4,25:54,0.444,0.667,0.12,0.179,0.489,0.205,0.246,0.192
0021500032,1610612756,Phoenix,Suns,PHX,suns,202688,Brandon,Knight,B. Knight,brandon-knight,G,,3,33:04,0.482,0.526,0.194,0.03,0.458,0.2,0.191,0.154
0021500032,1610612756,Phoenix,Suns,PHX,suns,202339,Eric,Bledsoe,E. Bledsoe,eric-bledsoe,G,,2,33:14,0.434,0.508,0.165,0.0,0.464,0.25,0.243,0.167
0021500032,1610612756,Phoenix,Suns,PHX,suns,201603,Sonny,Weems,S. Weems,sonny-weems,,,10,16:48,0.5,0.286,0.197,0.0,0.426,0.118,0.14,0.238
0021500032,1610612756,Phoenix,Suns,PHX,suns,203458,Alex,Len,A. Len,alex-len,,,21,18:45,0.5,0.367,0.233,0.056,0.429,0.257,0.171,0.208
0021500032,1610612756,Phoenix,Suns,PHX,suns,202720,Jon,Leuer,J. Leuer,jon-leuer,,,30,14:36,0.52,0.32,0.253,0.0,0.355,0.226,0.091,0.174
0021500032,1610612756,Phoenix,Suns,PHX,suns,203933,T.J.,Warren,T. Warren,tj-warren,,,12,21:51,0.476,0.357,0.194,0.038,0.464,0.19,0.147,0.192
0021500032,1610612756,Phoenix,Suns,PHX,suns,101179,Ronnie,Price,R. Price,ronnie-price,,,14,10:30,0.5,0.667,0.124,0.0,0.395,0.316,0.296,0.417
0021500032,1610612756,Phoenix,Suns,PHX,suns,1626164,Devin,Booker,D. Booker,devin-booker,,,1,2:24,0.5,1.5,0.376,0.0,0.5,0.667,0.34,0.0
0021500032,1610612756,Phoenix,Suns,PHX,suns,203462,Archie,Goodwin,A. Goodwin,archie-goodwin,,,20,2:24,0.5,1.5,0.376,0.0,0.5,0.667,0.34,0.0
0021500032,1610612756,Phoenix,Suns,PHX,suns,203141,Mirza,Teletovic,M. Teletovic,mirza-teletovic,,,35,2:24,0.5,1.5,0.376,0.0,0.5,0.667,0.34,0.0
0021500031,1610612747,Los Angeles,Lakers,LAL,lakers,977,Kobe,Bryant,K. Bryant,kobe-bryant,F,,24,22:12,0.525,0.225,0.235,0.087,0.571,0.524,0.077,0.222
0021500031,1610612747,Los Angeles,Lakers,LAL,lakers,203944,Julius,Randle,J. Randle,julius-randle,F,,30,16:13,0.462,0.269,0.277,0.0,0.655,0.759,0.055,0.4
0021500031,1610612747,Los Angeles,Lakers,LAL,lakers,201579,Roy,Hibbert,R. Hibbert,roy-hibbert,C,,17,21:16,0.579,0.289,0.205,0.158,0.521,0.191,0.08,0.25
0021500031,1610612747,Los Angeles,Lakers,LAL,lakers,203903,Jordan,Clarkson,J. Clarkson,jordan-clarkson,G,,6,28:32,0.531,0.367,0.194,0.0,0.542,0.407,0.09,0.346
0021500031,1610612747,Los Angeles,Lakers,LAL,lakers,1626156,D'Angelo,Russell,D. Russell,dangelo-russell,G,,1,23:02,0.525,0.325,0.256,0.0,0.557,0.409,0.127,0.2
0021500031,1610612747,Los Angeles,Lakers,LAL,lakers,101138,Brandon,Bass,B. Bass,brandon-bass,,,2,20:10,0.487,0.256,0.086,0.042,0.511,0.318,0.133,0.524
0021500031,1610612747,Los Angeles,Lakers,LAL,lakers,101150,Lou,Williams,L. Williams,lou-williams,,,23,26:08,0.529,0.275,0.114,0.0,0.517,0.203,0.133,0.444
0021500031,1610612747,Los Angeles,Lakers,LAL,lakers,201156,Nick,Young,N. Young,nick-young,,,0,21:44,0.525,0.35,0.1,0.0,0.51,0.154,0.139,0.5
0021500031,1610612747,Los Angeles,Lakers,LAL,lakers,203527,Ryan,Kelly,R. Kelly,ryan-kelly,,,4,27:43,0.556,0.296,0.108,0.0,0.485,0.123,0.137,0.375
0021500031,1610612747,Los Angeles,Lakers,LAL,lakers,1626273,Marcelo,Huertas,M. Huertas,marcelo-huertas,,,9,18:18,0.5,0.237,0.098,0.043,0.575,0.15,0.164,0.412
