GAME_ID,TEAM_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,MINUTES_PLAYED,OPP_TEAM_ID,OPP_GAME_DATE,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_STL,OPP_BLK,OPP_TO,OPP_PF,OPP_PTS,OPP_PLUS_MINUS,OPP_MINUTES_PLAYED,IS_WIN,POINT_DIFF,IS_HOME,ROLL_HOME_WINRATE_5,ROLL_AWAY_WINRATE_5,ROLL_HOME_WINRATE_10,ROLL_AWAY_WINRATE_10,ROLL_HOME_WINRATE_25,ROLL_AWAY_WINRATE_25,ROLL_HOME_WINRATE_50,ROLL_AWAY_WINRATE_50,ROLL_HOME_WINRATE_100,ROLL_AWAY_WINRATE_100,ROLL_HOME_WINRATE_200,ROLL_AWAY_WINRATE_200,HOME_WIN_STREAK,AWAY_WIN_STREAK,ROLL_HOME_PTS_FOR_5,ROLL_HOME_PTS_AGAINST_5,ROLL_AWAY_PTS_FOR_5,ROLL_AWAY_PTS_AGAINST_5,ROLL_HOME_PTS_FOR_10,ROLL_HOME_PTS_AGAINST_10,ROLL_AWAY_PTS_FOR_10,ROLL_AWAY_PTS_AGAINST_10,ROLL_HOME_PTS_FOR_25,ROLL_HOME_PTS_AGAINST_25,ROLL_AWAY_PTS_FOR_25,ROLL_AWAY_PTS_AGAINST_25,ROLL_HOME_PTS_FOR_50,ROLL_HOME_PTS_AGAINST_50,ROLL_AWAY_PTS_FOR_50,ROLL_AWAY_PTS_AGAINST_50,ROLL_HOME_PTS_FOR_100,ROLL_HOME_PTS_AGAINST_100,ROLL_AWAY_PTS_FOR_100,ROLL_AWAY_PTS_AGAINST_100,ROLL_HOME_PTS_FOR_200,ROLL_HOME_PTS_AGAINST_200,ROLL_AWAY_PTS_FOR_200,ROLL_AWAY_PTS_AGAINST_200,ROLL_PTS_3,ROLL_PTS_5,ROLL_PTS_10,ROLL_PTS_25,ROLL_PTS_50,ROLL_PTS_100,ROLL_PTS_200,ROLL_REB_3,ROLL_REB_5,ROLL_REB_10,ROLL_REB_25,ROLL_REB_50,ROLL_REB_100,ROLL_REB_200,ROLL_AST_3,ROLL_AST_5,ROLL_AST_10,ROLL_AST_25,ROLL_AST_50,ROLL_AST_100,ROLL_AST_200,ROLL_FGM_3,ROLL_FGM_5,ROLL_FGM_10,ROLL_FGM_25,ROLL_FGM_50,ROLL_FGM_100,ROLL_FGM_200,ROLL_FGA_3,ROLL_FGA_5,ROLL_FGA_10,ROLL_FGA_25,ROLL_FGA_50,ROLL_FGA_100,ROLL_FGA_200,ROLL_FG_PCT_3,ROLL_FG_PCT_5,ROLL_FG_PCT_10,ROLL_FG_PCT_25,ROLL_FG_PCT_50,ROLL_FG_PCT_100,ROLL_FG_PCT_200,ROLL_PLUS_MINUS_3,ROLL_PLUS_MINUS_5,ROLL_PLUS_MINUS_10,ROLL_PLUS_MINUS_25,ROLL_PLUS_MINUS_50,ROLL_PLUS_MINUS_100,ROLL_PLUS_MINUS_200,ROLL_WIN_RATIO_3,ROLL_WIN_RATIO_5,ROLL_WIN_RATIO_10,ROLL_WIN_RATIO_25,ROLL_WIN_RATIO_50,ROLL_WIN_RATIO_100,ROLL_WIN_RATIO_200,IS_WIN_SHIFTED,WIN_STREAK,DAYS_SINCE_LAST_GAME,OPP_DAYS_SINCE_LAST_GAME,REST_ADVANTAGE,ROLL_HOME_REST_ADV_5,ROLL_AWAY_REST_ADV_5,ROLL_HOME_REST_ADV_10,ROLL_AWAY_REST_ADV_10,ROLL_HOME_REST_ADV_25,ROLL_AWAY_REST_ADV_25,ROLL_HOME_REST_ADV_50,ROLL_AWAY_REST_ADV_50,ROLL_HOME_REST_ADV_100,ROLL_AWAY_REST_ADV_100,ROLL_HOME_REST_ADV_200,ROLL_AWAY_REST_ADV_200,H2H_LAST_5_DIFF,H2H_LAST_5_WINRATE,H2H_LAST_5_COUNT,H2H_LAST_10_DIFF,H2H_LAST_10_WINRATE,H2H_LAST_10_COUNT,H2H_LAST_25_DIFF,H2H_LAST_25_WINRATE,H2H_LAST_25_COUNT,H2H_LAST_50_DIFF,H2H_LAST_50_WINRATE,H2H_LAST_50_COUNT,H2H_LAST_100_DIFF,H2H_LAST_100_WINRATE,H2H_LAST_100_COUNT,H2H_LAST_200_DIFF,H2H_LAST_200_WINRATE,H2H_LAST_200_COUNT,H2H_LAST_5_PTS_FOR,H2H_LAST_5_PTS_AGAINST,H2H_LAST_5_MARGIN,H2H_LAST_10_PTS_FOR,H2H_LAST_10_PTS_AGAINST,H2H_LAST_10_MARGIN,H2H_LAST_25_PTS_FOR,H2H_LAST_25_PTS_AGAINST,H2H_LAST_25_MARGIN,H2H_LAST_50_PTS_FOR,H2H_LAST_50_PTS_AGAINST,H2H_LAST_50_MARGIN,H2H_LAST_100_PTS_FOR,H2H_LAST_100_PTS_AGAINST,H2H_LAST_100_MARGIN,H2H_LAST_200_PTS_FOR,H2H_LAST_200_PTS_AGAINST,H2H_LAST_200_MARGIN,SEASON,H2H_SEASON_WINS,H2H_SEASON_MATCHES,H2H_SEASON_WINRATE,H2H_WIN_STREAK,ELO_PRE,OPP_ELO_PRE,ELO_PRE_SEASON,OPP_ELO_PRE_SEASON
0020000051,1610612742,2000-11-06,76.0,154.0,8.594,16.0,38.0,3.8,48.0,58.0,9.314,12.0,56.0,68.0,52.0,10.0,8.0,24.0,52.0,216.0,120.0,480.0,1610612743,2000-11-06,74.0,158.0,9.036,10.0,34.0,2.19,34.0,52.0,7.266,24.0,52.0,76.0,46.0,8.0,14.0,36.0,64.0,192.0,-120.0,480.0,1,24.0,0,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,0,1,198.0,195.33333333333334,,,198.0,195.33333333333334,,,198.0,195.33333333333334,,,198.0,195.33333333333334,,,198.0,195.33333333333334,,,198.0,195.33333333333334,,,198.0,198.0,198.0,198.0,198.0,198.0,198.0,80.66666666666667,80.66666666666667,80.66666666666667,80.66666666666667,80.66666666666667,80.66666666666667,80.66666666666667,40.666666666666664,40.666666666666664,40.666666666666664,40.666666666666664,40.666666666666664,40.666666666666664,40.666666666666664,70.0,70.0,70.0,70.0,70.0,70.0,70.0,159.33333333333334,159.33333333333334,159.33333333333334,159.33333333333334,159.33333333333334,159.33333333333334,159.33333333333334,7.831333333333333,7.831333333333333,7.831333333333333,7.831333333333333,7.831333333333333,7.831333333333333,7.831333333333333,13.333333333333334,13.333333333333334,13.333333333333334,13.333333333333334,13.333333333333334,13.333333333333334,13.333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,2.0,-8904.0,8906.0,8876.0,,8876.0,,8876.0,,8876.0,,8876.0,,8876.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1511.172827864327,1488.427096514292,1511.172827864327,1488.427096514292
0020000051,1610612743,2000-11-06,74.0,158.0,9.036,10.0,34.0,2.19,34.0,52.0,7.266,24.0,52.0,76.0,46.0,8.0,14.0,36.0,64.0,192.0,-120.0,480.0,1610612742,2000-11-06,76.0,154.0,8.594,16.0,38.0,3.8,48.0,58.0,9.314,12.0,56.0,68.0,52.0,10.0,8.0,24.0,52.0,216.0,120.0,480.0,0,-24.0,1,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0,1,200.0,199.0,198.0,224.0,200.0,199.0,198.0,224.0,200.0,199.0,198.0,224.0,200.0,199.0,198.0,224.0,200.0,199.0,198.0,224.0,200.0,199.0,198.0,224.0,199.33333333333334,199.33333333333334,199.33333333333334,199.33333333333334,199.33333333333334,199.33333333333334,199.33333333333334,74.0,74.0,74.0,74.0,74.0,74.0,74.0,44.666666666666664,44.666666666666664,44.666666666666664,44.666666666666664,44.666666666666664,44.666666666666664,44.666666666666664,69.33333333333333,69.33333333333333,69.33333333333333,69.33333333333333,69.33333333333333,69.33333333333333,69.33333333333333,166.0,166.0,166.0,166.0,166.0,166.0,166.0,8.532666666666668,8.532666666666668,8.532666666666668,8.532666666666668,8.532666666666668,8.532666666666668,8.532666666666668,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,2.0,-8909.0,8911.0,8886.5,8856.0,8886.5,8856.0,8886.5,8856.0,8886.5,8856.0,8886.5,8856.0,8886.5,8856.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1488.427096514292,1511.172827864327,1488.427096514292,1511.172827864327
0020000052,1610612750,2000-11-06,70.0,160.0,6.674,10.0,28.0,2.334,34.0,40.0,6.934,16.0,42.0,58.0,42.0,24.0,10.0,28.0,52.0,184.0,-60.0,480.0,1610612762,2000-11-06,72.0,140.0,11.946,6.0,14.0,3.334,46.0,58.0,11.056000000000001,16.0,66.0,82.0,46.0,4.0,12.0,42.0,54.0,196.0,60.0,480.0,0,-12.0,0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0,0,198.0,182.0,197.0,201.0,198.0,182.0,197.0,201.0,198.0,182.0,197.0,201.0,198.0,182.0,197.0,201.0,198.0,182.0,197.0,201.0,198.0,182.0,197.0,201.0,197.33333333333334,197.33333333333334,197.33333333333334,197.33333333333334,197.33333333333334,197.33333333333334,197.33333333333334,82.66666666666667,82.66666666666667,82.66666666666667,82.66666666666667,82.66666666666667,82.66666666666667,82.66666666666667,49.333333333333336,49.333333333333336,49.333333333333336,49.333333333333336,49.333333333333336,49.333333333333336,49.333333333333336,82.66666666666667,82.66666666666667,82.66666666666667,82.66666666666667,82.66666666666667,82.66666666666667,82.66666666666667,173.33333333333334,173.33333333333334,173.33333333333334,173.33333333333334,173.33333333333334,173.33333333333334,173.33333333333334,9.084666666666665,9.084666666666665,9.084666666666665,9.084666666666665,9.084666666666665,9.084666666666665,9.084666666666665,13.333333333333334,13.333333333333334,13.333333333333334,13.333333333333334,13.333333333333334,13.333333333333334,13.333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,2.0,-8848.0,8850.0,8906.0,8874.0,8906.0,8874.0,8906.0,8874.0,8906.0,8874.0,8906.0,8874.0,8906.0,8874.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1512.0142912175538,1534.7704707777295,1512.0142912175538,1534.7704707777295
0020000052,1610612762,2000-11-06,72.0,140.0,11.946,6.0,14.0,3.334,46.0,58.0,11.056000000000001,16.0,66.0,82.0,46.0,4.0,12.0,42.0,54.0,196.0,60.0,480.0,1610612750,2000-11-06,70.0,160.0,6.674,10.0,28.0,2.334,34.0,40.0,6.934,16.0,42.0,58.0,42.0,24.0,10.0,28.0,52.0,184.0,-60.0,480.0,1,12.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,214.0,188.0,209.0,198.0,214.0,188.0,209.0,198.0,214.0,188.0,209.0,198.0,214.0,188.0,209.0,198.0,214.0,188.0,209.0,198.0,214.0,188.0,209.0,198.0,210.66666666666666,210.66666666666666,210.66666666666666,210.66666666666666,210.66666666666666,210.66666666666666,210.66666666666666,72.0,72.0,72.0,72.0,72.0,72.0,72.0,54.666666666666664,54.666666666666664,54.666666666666664,54.666666666666664,54.666666666666664,54.666666666666664,54.666666666666664,75.33333333333333,75.33333333333333,75.33333333333333,75.33333333333333,75.33333333333333,75.33333333333333,75.33333333333333,146.0,146.0,146.0,146.0,146.0,146.0,146.0,8.962666666666665,8.962666666666665,8.962666666666665,8.962666666666665,8.962666666666665,8.962666666666665,8.962666666666665,80.0,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,2.0,-8781.0,8783.0,8867.0,8789.0,8867.0,8789.0,8867.0,8789.0,8867.0,8789.0,8867.0,8789.0,8867.0,8789.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1534.7704707777295,1512.0142912175538,1534.7704707777295,1512.0142912175538
0020000053,1610612757,2000-11-06,64.0,174.0,7.3,6.0,26.0,2.334,16.0,22.0,3.334,24.0,72.0,96.0,40.0,8.0,20.0,22.0,38.0,150.0,-40.0,480.0,1610612758,2000-11-06,62.0,166.0,5.632,6.0,32.0,1.5,28.0,38.0,8.8,24.0,68.0,92.0,40.0,10.0,12.0,16.0,34.0,158.0,40.0,480.0,0,-8.0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,2,0,172.0,192.0,179.0,198.0,172.0,192.0,179.0,198.0,172.0,192.0,179.0,198.0,172.0,192.0,179.0,198.0,172.0,192.0,179.0,198.0,172.0,192.0,179.0,198.0,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,81.33333333333333,81.33333333333333,81.33333333333333,81.33333333333333,81.33333333333333,81.33333333333333,81.33333333333333,46.666666666666664,46.666666666666664,46.666666666666664,46.666666666666664,46.666666666666664,46.666666666666664,46.666666666666664,69.33333333333333,69.33333333333333,69.33333333333333,69.33333333333333,69.33333333333333,69.33333333333333,69.33333333333333,160.66666666666666,160.66666666666666,160.66666666666666,160.66666666666666,160.66666666666666,160.66666666666666,160.66666666666666,7.030666666666666,7.030666666666666,7.030666666666666,7.030666666666666,7.030666666666666,7.030666666666666,7.030666666666666,-96.66666666666667,-96.66666666666667,-96.66666666666667,-96.66666666666667,-96.66666666666667,-96.66666666666667,-96.66666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,2.0,-8894.0,8896.0,8909.0,8878.5,8909.0,8878.5,8909.0,8878.5,8909.0,8878.5,8909.0,8878.5,8909.0,8878.5,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1489.6272364318656,1500.0004777580907,1489.6272364318656,1500.0004777580907
0020000053,1610612758,2000-11-06,62.0,166.0,5.632,6.0,32.0,1.5,28.0,38.0,8.8,24.0,68.0,92.0,40.0,10.0,12.0,16.0,34.0,158.0,40.0,480.0,1610612757,2000-11-06,64.0,174.0,7.3,6.0,26.0,2.334,16.0,22.0,3.334,24.0,72.0,96.0,40.0,8.0,20.0,22.0,38.0,150.0,-40.0,480.0,1,8.0,1,,0.5,,0.5,,0.5,,0.5,,0.5,,0.5,2,1,,,195.5,187.5,,,195.5,187.5,,,195.5,187.5,,,195.5,187.5,,,195.5,187.5,,,195.5,187.5,194.0,195.5,195.5,195.5,195.5,195.5,195.5,86.66666666666667,83.5,83.5,83.5,83.5,83.5,83.5,38.0,43.0,43.0,43.0,43.0,43.0,43.0,66.66666666666667,70.0,70.0,70.0,70.0,70.0,70.0,174.66666666666666,167.5,167.5,167.5,167.5,167.5,167.5,7.960666666666666,8.5745,8.5745,8.5745,8.5745,8.5745,8.5745,-10.0,40.0,40.0,40.0,40.0,40.0,40.0,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0,0,2.0,-8855.0,8857.0,,8899.0,,8899.0,,8899.0,,8899.0,,8899.0,,8899.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0004777580907,1489.6272364318656,1500.0004777580907,1489.6272364318656
0020000054,1610612737,2000-11-06,64.0,160.0,7.248,8.0,18.0,3.666,38.0,48.0,7.666,24.0,64.0,88.0,34.0,22.0,18.0,44.0,72.0,174.0,-100.0,480.0,1610612763,2000-11-06,62.0,158.0,7.986,2.0,12.0,0.666,68.0,94.0,10.12,28.0,66.0,94.0,40.0,22.0,8.0,28.0,44.0,194.0,100.0,480.0,0,-20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,186.0,213.0,138.0,188.0,186.0,213.0,138.0,188.0,186.0,213.0,138.0,188.0,186.0,213.0,138.0,188.0,186.0,213.0,138.0,188.0,186.0,213.0,138.0,188.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,74.66666666666667,74.66666666666667,74.66666666666667,74.66666666666667,74.66666666666667,74.66666666666667,74.66666666666667,39.333333333333336,39.333333333333336,39.333333333333336,39.333333333333336,39.333333333333336,39.333333333333336,39.333333333333336,63.333333333333336,63.333333333333336,63.333333333333336,63.333333333333336,63.333333333333336,63.333333333333336,63.333333333333336,164.66666666666666,164.66666666666666,164.66666666666666,164.66666666666666,164.66666666666666,164.66666666666666,164.66666666666666,7.612666666666667,7.612666666666667,7.612666666666667,7.612666666666667,7.612666666666667,7.612666666666667,7.612666666666667,-173.33333333333334,-173.33333333333334,-173.33333333333334,-173.33333333333334,-173.33333333333334,-173.33333333333334,-173.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,7.0,-5.0,-2.5,-5.0,-2.5,-5.0,-2.5,-5.0,-2.5,-5.0,-2.5,-5.0,-2.5,-5.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1464.4418695688273,1510.056165849464,1464.4418695688273,1510.056165849464
0020000054,1610612763,2000-11-06,62.0,158.0,7.986,2.0,12.0,0.666,68.0,94.0,10.12,28.0,66.0,94.0,40.0,22.0,8.0,28.0,44.0,194.0,100.0,480.0,1610612737,2000-11-06,64.0,160.0,7.248,8.0,18.0,3.666,38.0,48.0,7.666,24.0,64.0,88.0,34.0,22.0,18.0,44.0,72.0,174.0,-100.0,480.0,1,20.0,1,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0,0,183.0,186.0,198.0,182.0,183.0,186.0,198.0,182.0,183.0,186.0,198.0,182.0,183.0,186.0,198.0,182.0,183.0,186.0,198.0,182.0,183.0,186.0,198.0,182.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,49.333333333333336,49.333333333333336,49.333333333333336,49.333333333333336,49.333333333333336,49.333333333333336,49.333333333333336,70.66666666666667,70.66666666666667,70.66666666666667,70.66666666666667,70.66666666666667,70.66666666666667,70.66666666666667,168.66666666666666,168.66666666666666,168.66666666666666,168.66666666666666,168.66666666666666,168.66666666666666,168.66666666666666,7.281333333333333,7.281333333333333,7.281333333333333,7.281333333333333,7.281333333333333,7.281333333333333,7.281333333333333,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,2.0,-8917.0,8919.0,8877.0,8871.0,8877.0,8871.0,8877.0,8871.0,8877.0,8871.0,8877.0,8871.0,8877.0,8871.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1510.056165849464,1464.4418695688273,1510.056165849464,1464.4418695688273
0020000055,1610612738,2000-11-07,60.0,182.0,7.2940000000000005,10.0,32.0,4.5,20.0,30.0,7.334,30.0,48.0,78.0,38.0,14.0,20.0,36.0,46.0,150.0,-300.0,480.0,1610612761,2000-11-07,74.0,152.0,8.148,8.0,26.0,2.166,54.0,64.0,12.11,16.0,86.0,102.0,52.0,14.0,22.0,32.0,38.0,210.0,300.0,480.0,0,-60.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,196.0,174.0,178.0,182.0,196.0,174.0,178.0,182.0,196.0,174.0,178.0,182.0,196.0,174.0,178.0,182.0,196.0,174.0,178.0,182.0,196.0,174.0,178.0,182.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,82.66666666666667,82.66666666666667,82.66666666666667,82.66666666666667,82.66666666666667,82.66666666666667,82.66666666666667,37.333333333333336,37.333333333333336,37.333333333333336,37.333333333333336,37.333333333333336,37.333333333333336,37.333333333333336,62.0,62.0,62.0,62.0,62.0,62.0,62.0,155.33333333333334,155.33333333333334,155.33333333333334,155.33333333333334,155.33333333333334,155.33333333333334,155.33333333333334,8.23,8.23,8.23,8.23,8.23,8.23,8.23,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,3.0,4.0,-1.0,8869.0,8854.0,8869.0,8854.0,8869.0,8854.0,8869.0,8854.0,8869.0,8854.0,8869.0,8854.0,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,186.0,182.0,4.0,186.0,182.0,4.0,186.0,182.0,4.0,186.0,182.0,4.0,186.0,182.0,4.0,186.0,182.0,4.0,2000-01,1,1,1.0,1,1511.215824034627,1479.562529351573,1511.215824034627,1479.562529351573
0020000055,1610612761,2000-11-07,74.0,152.0,8.148,8.0,26.0,2.166,54.0,64.0,12.11,16.0,86.0,102.0,52.0,14.0,22.0,32.0,38.0,210.0,300.0,480.0,1610612738,2000-11-07,60.0,182.0,7.2940000000000005,10.0,32.0,4.5,20.0,30.0,7.334,30.0,48.0,78.0,38.0,14.0,20.0,36.0,46.0,150.0,-300.0,480.0,1,60.0,1,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1,0,198.0,200.0,189.0,197.0,198.0,200.0,189.0,197.0,198.0,200.0,189.0,197.0,198.0,200.0,189.0,197.0,198.0,200.0,189.0,197.0,198.0,200.0,189.0,197.0,194.66666666666666,193.5,193.5,193.5,193.5,193.5,193.5,84.0,87.0,87.0,87.0,87.0,87.0,87.0,46.0,48.0,48.0,48.0,48.0,48.0,48.0,72.0,71.5,71.5,71.5,71.5,71.5,71.5,161.33333333333334,167.5,167.5,167.5,167.5,167.5,167.5,8.056,8.2255,8.2255,8.2255,8.2255,8.2255,8.2255,-3.3333333333333335,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,1,1,3.0,4.0,-1.0,8881.0,8901.0,8881.0,8901.0,8881.0,8901.0,8881.0,8901.0,8881.0,8901.0,8881.0,8901.0,-1,0.0,1,-1,0.0,1,-1,0.0,1,-1,0.0,1,-1,0.0,1,-1,0.0,1,182.0,186.0,-4.0,182.0,186.0,-4.0,182.0,186.0,-4.0,182.0,186.0,-4.0,182.0,186.0,-4.0,182.0,186.0,-4.0,2000-01,0,1,0.0,0,1479.562529351573,1511.215824034627,1479.562529351573,1511.215824034627
0020000056,1610612741,2000-11-07,54.0,164.0,5.782,10.0,34.0,4.166,48.0,72.0,11.464,30.0,72.0,102.0,32.0,8.0,16.0,30.0,62.0,166.0,-50.0,480.0,1610612764,2000-11-07,52.0,166.0,6.986000000000001,2.0,16.0,0.5,70.0,104.0,8.48,44.0,66.0,110.0,30.0,18.0,20.0,18.0,56.0,176.0,50.0,480.0,0,-10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,163.0,192.0,162.0,188.0,163.0,192.0,162.0,188.0,163.0,192.0,162.0,188.0,163.0,192.0,162.0,188.0,163.0,192.0,162.0,188.0,163.0,192.0,162.0,188.0,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,162.66666666666666,74.0,74.0,74.0,74.0,74.0,74.0,74.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,55.333333333333336,55.333333333333336,55.333333333333336,55.333333333333336,55.333333333333336,55.333333333333336,55.333333333333336,138.66666666666666,138.66666666666666,138.66666666666666,138.66666666666666,138.66666666666666,138.66666666666666,138.66666666666666,7.282666666666667,7.282666666666667,7.282666666666667,7.282666666666667,7.282666666666667,7.282666666666667,7.282666666666667,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,-8825.0,8828.0,8901.5,8808.0,8901.5,8808.0,8901.5,8808.0,8901.5,8808.0,8901.5,8808.0,8901.5,8808.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1464.0556303768587,1477.227835807021,1464.0556303768587,1477.227835807021
