date,game_id,team,odds,prob,ev,stake,won,gain,bankroll
2023-01-07,22200591.0,san antonio spurs,6.83,0.28929333747657165,0.9758734949649843,71.47965732762728,0,-71.47965732762728,1358.113489224918
2023-01-07,22200592.0,chicago bulls,1.98,0.586259291986844,0.1607933981339511,67.90567446124591,1,66.54756097202099,1424.6610501969392
2023-01-07,22200593.0,new orleans pelicans,3.51,0.40101210912727814,0.4075525030367463,71.23305250984696,0,-71.23305250984696,1353.4279976870923
2023-01-07,22200594.0,golden state warriors,1.33,0.7247435023126356,-0.036091141924194575,0.0,0,-0.0,1353.4279976870923
2023-01-07,22200595.0,los angeles lakers,3.14,0.36490102747784875,0.14578922628044522,67.67139988435461,1,144.81679575251889,1498.2447934396112
2023-01-08,22200596.0,philadelphia 76ers,1.39,0.6787782132352614,-0.05649828360298664,0.0,1,0.0,1498.2447934396112
2023-01-08,22200597.0,toronto raptors,1.58,0.6267749360666071,-0.009695601014760802,0.0,1,0.0,1498.2447934396112
2023-01-08,22200598.0,indiana pacers,1.41,0.7431008045968465,0.04777213448155343,74.91223967198056,1,30.714018265512024,1528.9588117051233
2023-01-08,22200600.0,memphis grizzlies,1.39,0.8418800722008702,0.17021330035920956,76.44794058525616,1,29.814696828249897,1558.7735085333732
2023-01-08,22200601.0,minnesota timberwolves,1.54,0.6543220496288545,0.007655956428436028,22.09981863542937,1,11.93390206313186,1570.707410596505
2023-01-08,22200602.0,dallas mavericks,2.26,0.5086651884467498,0.1495833258896544,78.53537052982526,0,-78.53537052982526,1492.1720400666798
2023-01-08,22200603.0,phoenix suns,2.7,0.5699773765367805,0.5389389166493074,74.60860200333398,0,-74.60860200333398,1417.5634380633458
2023-01-08,22200604.0,los angeles clippers,1.66,0.6350689679367685,0.05421448677503565,70.87817190316728,0,-70.87817190316728,1346.6852661601786
2023-01-09,22200605.0,new orleans pelicans,1.91,0.6127151793522864,0.17028599256286692,67.33426330800893,1,61.27417961028812,1407.9594457704668
2023-01-09,22200606.0,boston celtics,1.22,0.7547879445643765,-0.07915870763146071,0.0,1,0.0,1407.9594457704668
2023-01-09,22200607.0,new york knicks,1.81,0.6035264410347554,0.09238285827290726,70.39797228852335,0,-70.39797228852335,1337.5614734819435
