date,game_id,team,odds,prob,ev,stake,won,gain,bankroll,comment
2021-10-28,22100067,new york knicks,1.99,0.48519778654926865,-0.03445640476695544,0.0,1,0.0,1014.4,diff proba trop faible (0.050)
2021-10-28,22100068,utah jazz,1.19,0.7743963329081427,-0.07846836383931022,0.0,1,0.0,1014.4,odds hors limites
2021-10-28,22100069,san antonio spurs,3.26,0.29830029286912707,-0.0275410452466458,0.0,0,0.0,1014.4,odds hors limites
2021-10-28,22100070,golden state warriors,1.36,0.6824215503202509,-0.07190669156445872,0.0,0,0.0,1014.4,ev trop bas (-0.072)
2021-10-29,22100071,orlando magic,5.1,0.1952256684963343,-0.004349090668695155,0.0,0,0.0,1014.4,odds hors limites
2021-10-29,22100072,brooklyn nets,1.2,0.797614706793105,-0.04286235184827403,0.0,1,0.0,1014.4,ev trop bas (-0.043)
2021-10-29,22100073,miami heat,1.35,0.7116680813304269,-0.039248090203923613,0.0,1,0.0,1014.4,ev trop bas (-0.039)
2021-10-29,22100074,sacramento kings,1.84,0.5142180435139987,-0.05383879993424234,0.0,1,0.0,1014.4,diff proba trop faible (0.028)
2021-10-29,22100075,denver nuggets,1.55,0.6424549674538099,-0.004194800446594593,0.0,1,0.0,1014.4,ev trop bas (-0.004)
2021-10-29,22100076,los angeles clippers,2.25,0.4594162628027253,0.03368659130613194,0.0,0,0.0,1014.4,ev trop bas (0.034)
2021-10-29,22100077,los angeles lakers,1.3,0.7535931809151147,-0.02032886481035079,0.0,1,0.0,1014.4,ev trop bas (-0.020)
2021-10-30,22100078,boston celtics,2.07,0.45091129998942486,-0.06661360902189062,0.0,0,0.0,1014.4,diff proba trop faible (0.053)
2021-10-30,22100079,detroit pistons,1.39,0.6945812142325373,-0.034532112216773214,0.0,1,0.0,1014.4,ev trop bas (-0.035)
2021-10-30,22100080,new york knicks,1.26,0.7734380489048305,-0.025468058379913616,0.0,1,0.0,1014.4,ev trop bas (-0.025)
2021-10-30,22100081,indiana pacers,1.65,0.5238705093395487,-0.1356136595897447,0.0,0,0.0,1014.4,ev trop bas (-0.136)
2021-10-30,22100082,philadelphia 76ers,1.6,0.5953964917903843,-0.04736561313538501,0.0,1,0.0,1014.4,ev trop bas (-0.047)
2021-10-30,22100087,denver nuggets,1.98,0.521475330470574,0.032521154331736524,0.0,1,0.0,1014.4,diff proba trop faible (0.050)
2021-10-30,22100088,phoenix suns,1.17,0.8136317647792675,-0.04805083520825715,0.0,1,0.0,1014.4,odds hors limites
2021-10-31,22100089,dallas mavericks,1.57,0.6811564119705469,0.0694155667937586,20.288,1,11.564160000000001,1025.96416,bet placed
2021-10-31,22100090,charlotte hornets,2.07,0.45478145020690763,-0.05860239807170131,0.0,1,0.0,1025.96416,diff proba trop faible (0.007)
2021-10-31,22100091,utah jazz,1.46,0.6369213957498924,-0.0700947622051572,0.0,1,0.0,1025.96416,ev trop bas (-0.070)
2021-10-31,22100092,brooklyn nets,1.11,0.8387562957371392,-0.06898051173177544,0.0,1,0.0,1025.96416,odds hors limites
2021-10-31,22100093,los angeles lakers,1.13,0.8279098274645402,-0.0644618949650696,0.0,1,0.0,1025.96416,odds hors limites
2021-11-01,22100094,charlotte hornets,1.54,0.6618337561399471,0.01922398445551865,0.0,0,0.0,1025.96416,ev trop bas (0.019)
2021-11-01,22100095,indiana pacers,1.68,0.5430809009475325,-0.08762408640814545,0.0,1,0.0,1025.96416,ev trop bas (-0.088)
2021-11-01,22100096,portland trail blazers,1.97,0.5034819323508043,-0.008140593268915586,0.0,0,0.0,1025.96416,diff proba trop faible (0.001)
2021-11-01,22100097,atlanta hawks,1.46,0.6872973459361884,0.0034541250668349566,0.0,1,0.0,1025.96416,ev trop bas (0.003)
2021-11-01,22100098,chicago bulls,2.17,0.4735611238357784,0.02762763872363916,0.0,1,0.0,1025.96416,ev trop bas (0.028)
2021-11-01,22100099,new york knicks,1.31,0.7569107780675224,-0.008446880731545647,0.0,0,0.0,1025.96416,ev trop bas (-0.008)
2021-11-01,22100100,denver nuggets,2.01,0.5110744286143248,0.027259601514792786,0.0,0,0.0,1025.96416,diff proba trop faible (0.018)
2021-11-01,22100101,minnesota timberwolves,1.25,0.740512790999517,-0.07435901125060385,0.0,0,0.0,1025.96416,ev trop bas (-0.074)
2021-11-01,22100102,los angeles clippers,1.13,0.8356550662757793,-0.055709775108369386,0.0,1,0.0,1025.96416,odds hors limites
2021-11-02,22100103,detroit pistons,2.55,0.35019606560965316,-0.1070000326953845,0.0,0,0.0,1025.96416,odds hors limites
2021-11-02,22100104,dallas mavericks,2.17,0.47249623447364936,0.02531682880781916,0.0,0,0.0,1025.96416,ev trop bas (0.025)
2021-11-02,22100105,sacramento kings,4.7,0.21308006458454623,0.0014763035473672748,0.0,0,0.0,1025.96416,odds hors limites
2021-11-02,22100106,phoenix suns,1.17,0.8177511043909684,-0.043231207862566956,0.0,1,0.0,1025.96416,odds hors limites
2021-11-02,22100107,houston rockets,5.6,0.18241623155042286,0.02153089668236796,0.0,0,0.0,1025.96416,odds hors limites
2021-11-03,22100108,portland trail blazers,1.43,0.6624065180382329,-0.05275867920532695,0.0,0,0.0,1025.96416,ev trop bas (-0.053)
2021-11-03,22100109,new york knicks,1.86,0.5626338238002123,0.046498912268394976,0.0,0,0.0,1025.96416,ev trop bas (0.046)
2021-11-03,22100110,boston celtics,1.37,0.7043634524800824,-0.035022070102287084,0.0,1,0.0,1025.96416,ev trop bas (-0.035)
2021-11-03,22100111,chicago bulls,2.1,0.46268836980070743,-0.028354423418514352,0.0,0,0.0,1025.96416,ev trop bas (-0.028)
2021-11-03,22100112,washington wizards,1.58,0.564302427524416,-0.1084021645114227,0.0,0,0.0,1025.96416,ev trop bas (-0.108)
2021-11-03,22100113,brooklyn nets,1.49,0.6409406629336745,-0.04499841222882506,0.0,1,0.0,1025.96416,ev trop bas (-0.045)
2021-11-03,22100114,denver nuggets,1.82,0.5582797414651915,0.016069129466648624,0.0,0,0.0,1025.96416,ev trop bas (0.016)
2021-11-03,22100115,los angeles clippers,1.7,0.5688357522531307,-0.032979221169677886,0.0,1,0.0,1025.96416,ev trop bas (-0.033)
2021-11-03,22100116,dallas mavericks,1.77,0.6051113355190595,0.07104706386873527,20.5192832,1,15.799848064,1041.7640080639999,bet placed
2021-11-03,22100117,golden state warriors,1.38,0.7215701086310201,-0.004233250089192286,0.0,1,0.0,1041.7640080639999,ev trop bas (-0.004)
2021-11-03,22100118,sacramento kings,1.41,0.6911052717080166,-0.02554156689169662,0.0,1,0.0,1041.7640080639999,ev trop bas (-0.026)
2021-11-04,22100119,philadelphia 76ers,1.51,0.6273450793074068,-0.05270893024581569,0.0,1,0.0,1041.7640080639999,ev trop bas (-0.053)
2021-11-04,22100120,atlanta hawks,1.93,0.5026160605055021,-0.029951003224380934,0.0,0,0.0,1041.7640080639999,diff proba trop faible (0.034)
2021-11-04,22100121,miami heat,1.36,0.6961476964531237,-0.0532391328237517,0.0,0,0.0,1041.7640080639999,ev trop bas (-0.053)
2021-11-04,22100122,houston rockets,6.1,0.15403440883160716,-0.06039010612719642,0.0,0,0.0,1041.7640080639999,odds hors limites
2021-11-04,22100123,los angeles lakers,1.14,0.8216267873110645,-0.06334546246538653,0.0,0,0.0,1041.7640080639999,odds hors limites
2021-11-05,22100124,brooklyn nets,1.18,0.7925251987929476,-0.06482026542432195,0.0,1,0.0,1041.7640080639999,odds hors limites
2021-11-05,22100125,orlando magic,2.34,0.4503027578953809,0.053708453475191265,20.835280161279996,0,-20.835280161279996,1020.9287279027199,bet placed
2021-11-05,22100126,memphis grizzlies,2.08,0.4355876349505956,-0.09397771930276111,0.0,0,0.0,1020.9287279027199,diff proba trop faible (0.049)
2021-11-05,22100127,toronto raptors,1.42,0.6753616496820666,-0.04098645745146545,0.0,0,0.0,1020.9287279027199,ev trop bas (-0.041)
2021-11-05,22100128,new york knicks,2.31,0.43104930966981114,-0.004276094662736263,0.0,1,0.0,1020.9287279027199,ev trop bas (-0.004)
2021-11-05,22100129,los angeles clippers,1.7,0.5357896165084454,-0.08915765193564296,0.0,1,0.0,1020.9287279027199,ev trop bas (-0.089)
2021-11-05,22100130,new orleans pelicans,4.25,0.2477988768533729,0.05314522662683485,0.0,0,0.0,1020.9287279027199,odds hors limites
2021-11-05,22100131,portland trail blazers,1.41,0.713769462225102,0.0064149417373937645,0.0,1,0.0,1020.9287279027199,ev trop bas (0.006)
2021-11-05,22100132,sacramento kings,1.76,0.6014453020601126,0.05854373162579818,20.4185745580544,1,15.518116664121344,1036.4468445668413,bet placed
2021-11-06,22100133,denver nuggets,1.14,0.8528589027429198,-0.027740850873071543,0.0,1,0.0,1036.4468445668413,odds hors limites
2021-11-06,22100134,miami heat,1.92,0.5040090927747042,-0.03230254187256798,0.0,1,0.0,1036.4468445668413,diff proba trop faible (0.012)
2021-11-06,22100135,chicago bulls,1.55,0.6314003626963234,-0.021329437820698738,0.0,0,0.0,1036.4468445668413,ev trop bas (-0.021)
2021-11-06,22100136,dallas mavericks,1.59,0.5985919782370923,-0.04823875460302318,0.0,1,0.0,1036.4468445668413,ev trop bas (-0.048)
2021-11-06,22100137,phoenix suns,1.53,0.6056227313873787,-0.0733972209773106,0.0,1,0.0,1036.4468445668413,ev trop bas (-0.073)
2021-11-06,22100138,portland trail blazers,1.48,0.6730433797076449,-0.0038957980326854713,0.0,1,0.0,1036.4468445668413,ev trop bas (-0.004)
2021-11-07,22100139,brooklyn nets,1.62,0.673893099350279,0.09170682094745208,20.728936891336826,1,12.851940872628834,1049.29878543947,bet placed
2021-11-07,22100140,new york knicks,1.31,0.7765097703469174,0.01722779915446182,0.0,0,0.0,1049.29878543947,ev trop bas (0.017)
2021-11-07,22100141,orlando magic,5.75,0.167199549949055,-0.038602587792933685,0.0,1,0.0,1049.29878543947,odds hors limites
2021-11-07,22100142,washington wizards,1.91,0.5217716540985301,-0.0034161406718075105,0.0,1,0.0,1049.29878543947,diff proba trop faible (0.064)
2021-11-07,22100143,sacramento kings,1.71,0.542488451738068,-0.07234474752790365,0.0,0,0.0,1049.29878543947,ev trop bas (-0.072)
2021-11-07,22100144,san antonio spurs,1.57,0.5859456675041398,-0.08006530201850048,0.0,0,0.0,1049.29878543947,ev trop bas (-0.080)
2021-11-07,22100145,houston rockets,6.75,0.1619831714831199,0.09338640751105931,0.0,0,0.0,1049.29878543947,odds hors limites
2021-11-07,22100146,charlotte hornets,3.0,0.34980142245626084,0.04940426736878245,0.0,0,0.0,1049.29878543947,odds hors limites
2021-11-08,22100147,new york knicks,1.77,0.5951428540895275,0.05340285173846371,20.9859757087894,1,16.15920129576784,1065.457986735238,bet placed
2021-11-08,22100148,chicago bulls,1.9,0.5251774280681888,-0.0021628866704413996,0.0,1,0.0,1065.457986735238,diff proba trop faible (0.031)
2021-11-08,22100149,memphis grizzlies,1.49,0.6238408976933039,-0.07047706243697727,0.0,1,0.0,1065.457986735238,ev trop bas (-0.070)
2021-11-08,22100150,new orleans pelicans,4.0,0.2520114818586071,0.008045927434428446,0.0,0,0.0,1065.457986735238,odds hors limites
2021-11-08,22100151,denver nuggets,2.12,0.497625604092689,0.05496628067650078,0.0,1,0.0,1065.457986735238,diff proba trop faible (0.042)
2021-11-08,22100152,golden state warriors,1.59,0.6187699916010925,-0.016155713354262913,0.0,1,0.0,1065.457986735238,ev trop bas (-0.016)
2021-11-08,22100153,phoenix suns,1.6,0.5672139410188792,-0.09245769436979323,0.0,1,0.0,1065.457986735238,ev trop bas (-0.092)
2021-11-08,22100154,charlotte hornets,2.12,0.4508799535588678,-0.04413449845520023,0.0,0,0.0,1065.457986735238,ev trop bas (-0.044)
