gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,usagePercentage,percentageFieldGoalsMade,percentageFieldGoalsAttempted,percentageThreePointersMade,percentageThreePointersAttempted,percentageFreeThrowsMade,percentageFreeThrowsAttempted,percentageReboundsOffensive,percentageReboundsDefensive,percentageReboundsTotal,percentageAssists,percentageTurnovers,percentageSteals,percentageBlocks,percentageBlocksAllowed,percentagePersonalFouls,percentagePersonalFoulsDrawn,percentagePoints
0021500003,1610612740,New Orleans,Pelicans,NOP,pelicans,201967,Dante,Cunningham,D. Cunningham,dante-cunningham,F,,,26:31,0.125,0.25,0.163,0.333,0.214,0.1,0.059,0.333,0.071,0.118,0.0,0.0,0.0,0.0,0.167,0.133,0.077,0.232
0021500003,1610612740,New Orleans,Pelicans,NOP,pelicans,203076,Anthony,Davis,A. Davis,anthony-davis,F,,,34:31,0.381,0.16,0.333,0.0,0.154,0.588,0.625,0.2,0.263,0.25,0.143,0.385,0.0,1.0,0.143,0.182,0.409,0.25
0021500003,1610612740,New Orleans,Pelicans,NOP,pelicans,2570,Kendrick,Perkins,K. Perkins,kendrick-perkins,C,,,15:53,0.143,0.385,0.172,0.0,0.0,0.0,0.0,0.0,0.5,0.444,0.1,0.0,0.0,0.0,0.0,0.125,0.667,0.345
0021500003,1610612740,New Orleans,Pelicans,NOP,pelicans,201569,Eric,Gordon,E. Gordon,eric-gordon,G,,,33:29,0.286,0.192,0.304,0.333,0.5,0.133,0.095,0.0,0.211,0.19,0.286,0.364,0.2,0.0,0.75,0.056,0.1,0.192
0021500003,1610612740,New Orleans,Pelicans,NOP,pelicans,101126,Nate,Robinson,N. Robinson,nate-robinson,G,,,19:03,0.023,0.0,0.032,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.5,0.0,0.0,0.385,0.0,0.0
0021500003,1610612740,New Orleans,Pelicans,NOP,pelicans,202397,Ish,Smith,I. Smith,ish-smith,,,,38:01,0.183,0.226,0.197,0.2,0.154,0.105,0.167,0.125,0.05,0.071,0.5,0.125,0.375,0.0,0.333,0.294,0.321,0.198
0021500003,1610612740,New Orleans,Pelicans,NOP,pelicans,201582,Alexis,Ajinca,A. Ajinca,alexis-ajinca,,,,16:56,0.19,0.214,0.269,0.0,0.0,0.0,0.0,0.75,0.111,0.308,0.0,0.1,0.0,0.0,0.0,0.333,0.0,0.162
0021500003,1610612740,New Orleans,Pelicans,NOP,pelicans,202087,Alonzo,Gee,A. Gee,alonzo-gee,,,,26:56,0.119,0.235,0.106,0.0,0.0,0.0,0.0,0.0,0.385,0.25,0.091,0.231,0.375,0.0,0.0,0.2,0.111,0.182
0021500003,1610612740,New Orleans,Pelicans,NOP,pelicans,201583,Ryan,Anderson,R. Anderson,ryan-anderson,,,,28:40,0.174,0.111,0.137,0.333,0.273,0.308,0.263,0.333,0.286,0.3,0.091,0.3,0.111,0.0,0.0,0.154,0.222,0.173
0021500003,1610612740,New Orleans,Pelicans,NOP,pelicans,201600,Omer,Asik,O. Asik,omer-asik,,DND - Right Calf Strain,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500003,1610612740,New Orleans,Pelicans,NOP,pelicans,202337,Luke,Babbitt,L. Babbitt,luke-babbitt,,DND - Left Hamstring Tightness,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500003,1610612740,New Orleans,Pelicans,NOP,pelicans,201950,Jrue,Holiday,J. Holiday,jrue-holiday,,DND - Rest,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0021500003,1610612744,Golden State,Warriors,GSW,warriors,203084,Harrison,Barnes,H. Barnes,harrison-barnes,F,,,32:42,0.167,0.091,0.174,0.143,0.217,0.091,0.167,0.385,0.182,0.257,0.13,0.125,0.25,0.0,0.0,0.188,0.118,0.095
0021500003,1610612744,Golden State,Warriors,GSW,warriors,203110,Draymond,Green,D. Green,draymond-green,F,,,29:26,0.182,0.107,0.194,0.286,0.25,0.154,0.133,0.214,0.25,0.235,0.1,0.111,0.167,0.0,0.0,0.333,0.4,0.132
0021500003,1610612744,Golden State,Warriors,GSW,warriors,101106,Andrew,Bogut,A. Bogut,andrew-bogut,C,,,18:42,0.143,0.286,0.171,0.0,0.0,0.0,0.0,0.333,0.235,0.25,0.357,0.0,0.0,0.667,0.0,0.286,0.083,0.226
0021500003,1610612744,Golden State,Warriors,GSW,warriors,202691,Klay,Thompson,K. Thompson,klay-thompson,G,,,26:26,0.242,0.136,0.167,0.0,0.154,0.214,0.188,0.0,0.25,0.185,0.2,0.636,0.2,0.167,0.0,0.385,0.105,0.143
0021500003,1610612744,Golden State,Warriors,GSW,warriors,201939,Stephen,Curry,S. Curry,stephen-curry,G,,,35:37,0.344,0.438,0.361,0.714,0.48,0.5,0.438,0.214,0.115,0.15,0.304,0.167,0.4,0.0,0.333,0.053,0.286,0.471
0021500003,1610612744,Golden State,Warriors,GSW,warriors,2738,Andre,Iguodala,A. Iguodala,andre-iguodala,,,,23:23,0.06,0.059,0.061,0.0,0.067,0.0,0.0,0.067,0.222,0.152,0.231,0.077,0.333,0.0,0.0,0.111,0.0,0.041
0021500003,1610612744,Golden State,Warriors,GSW,warriors,2571,Leandro,Barbosa,L. Barbosa,leandro-barbosa,,,,20:30,0.148,0.0,0.13,0.0,0.154,0.0,0.0,0.063,0.385,0.207,0.2,0.273,0.0,0.25,0.0,0.176,0.0,0.0
0021500003,1610612744,Golden State,Warriors,GSW,warriors,203105,Festus,Ezeli,F. Ezeli,festus-ezeli,,,,17:01,0.244,0.6,0.303,0.0,0.0,0.167,0.286,0.429,0.1,0.235,0.111,0.1,0.333,1.0,0.667,0.182,0.375,0.464
0021500003,1610612744,Golden State,Warriors,GSW,warriors,203949,James Michael,McAdoo,J. McAdoo,james-michael-mcadoo,,,,2:31,0.375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.222
