date,home_team,away_team,home_score,away_score,home_odds,away_odds,url,sport,tournament,season,handicap,comment
2009-05-18,Boston Celtics,Orlando Magic,82,101,1.67,2.23,https://www.oddsportal.com/basketball/usa/nba-2008-2009/boston-celtics-orlando-magic-z1gGTwa6/,nba,NBA,2008/2009,"{""185.5"": {""label"": 185.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""186.5"": {""label"": 186.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""187.5"": {""label"": 187.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2009-05-17,Los Angeles Lakers,Houston Rockets,,89,1.07,9.55,https://www.oddsportal.com/basketball/usa/nba-2008-2009/los-angeles-lakers-houston-rockets-dAfCUJq0/,nba,NBA,2008/2009,"{""193.5"": {""label"": 193.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""194.5"": {""label"": 194.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""195.5"": {""label"": 195.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2009-05-15,Houston Rockets,Los Angeles Lakers,,95,5.10,1.19,https://www.oddsportal.com/basketball/usa/nba-2008-2009/houston-rockets-los-angeles-lakers-xOzbgEc5/,nba,NBA,2008/2009,"{""197.5"": {""label"": 197.5, ""odds_over"": 1.89, ""odds_under"": 1.92}}",
2009-05-15,Orlando Magic,Boston Celtics,,83,1.30,3.73,https://www.oddsportal.com/basketball/usa/nba-2008-2009/orlando-magic-boston-celtics-K28offra/,nba,NBA,2008/2009,"{""190.5"": {""label"": 190.5, ""odds_over"": 1.85, ""odds_under"": 1.97}}",
2009-05-14,Denver Nuggets,Dallas Mavericks,,124,1.14,5.80,https://www.oddsportal.com/basketball/usa/nba-2008-2009/denver-nuggets-dallas-mavericks-6oFnpCTK/,nba,NBA,2008/2009,"{""212.5"": {""label"": 212.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-05-13,Los Angeles Lakers,Houston Rockets,,118,1.07,9.18,https://www.oddsportal.com/basketball/usa/nba-2008-2009/los-angeles-lakers-houston-rockets-UcFXFGYk/,nba,NBA,2008/2009,"{""199.5"": {""label"": 199.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-05-13,Boston Celtics,Orlando Magic,,92,1.75,2.13,https://www.oddsportal.com/basketball/usa/nba-2008-2009/boston-celtics-orlando-magic-zyGTGdJq/,nba,NBA,2008/2009,"{""192.5"": {""label"": 192.5, ""odds_over"": 1.94, ""odds_under"": 1.87}}",
2009-05-12,Dallas Mavericks,Denver Nuggets,,119,1.71,2.19,https://www.oddsportal.com/basketball/usa/nba-2008-2009/dallas-mavericks-denver-nuggets-MkZxYz8c/,nba,NBA,2008/2009,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-05-12,Atlanta Hawks,Cleveland Cavaliers,74,84,5.58,1.14,https://www.oddsportal.com/basketball/usa/nba-2008-2009/atlanta-hawks-cleveland-cavaliers-8nVYYGhi/,nba,NBA,2008/2009,"{""183.5"": {""label"": 183.5, ""odds_over"": 1.92, ""odds_under"": 1.89}}",
2009-05-11,Orlando Magic,Boston Celtics,94,95,1.44,2.93,https://www.oddsportal.com/basketball/usa/nba-2008-2009/orlando-magic-boston-celtics-GlQaHcjb/,nba,NBA,2008/2009,"{""194.5"": {""label"": 194.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-05-10,Houston Rockets,Los Angeles Lakers,,99,4.13,1.26,https://www.oddsportal.com/basketball/usa/nba-2008-2009/houston-rockets-los-angeles-lakers-QgOxQcXK/,nba,NBA,2008/2009,"{""196.5"": {""label"": 196.5, ""odds_over"": 1.86, ""odds_under"": 1.96}, ""197.5"": {""label"": 197.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-05-10,Atlanta Hawks,Cleveland Cavaliers,82,97,4.65,1.21,https://www.oddsportal.com/basketball/usa/nba-2008-2009/atlanta-hawks-cleveland-cavaliers-pfsDEApG/,nba,NBA,2008/2009,"{""180.5"": {""label"": 180.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2009-05-09,Dallas Mavericks,Denver Nuggets,105,106,1.56,2.50,https://www.oddsportal.com/basketball/usa/nba-2008-2009/dallas-mavericks-denver-nuggets-vFoYw2WS/,nba,NBA,2008/2009,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.9, ""odds_under"": 1.92}}",
2009-05-09,Houston Rockets,Los Angeles Lakers,94,108,2.04,1.79,https://www.oddsportal.com/basketball/usa/nba-2008-2009/houston-rockets-los-angeles-lakers-djdTvrHM/,nba,NBA,2008/2009,"{""192.5"": {""label"": 192.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-05-09,Orlando Magic,Boston Celtics,,117,1.45,2.79,https://www.oddsportal.com/basketball/usa/nba-2008-2009/orlando-magic-boston-celtics-YqP5aYxa/,nba,NBA,2008/2009,"{""189"": {""label"": 189.0, ""odds_over"": 1.9, ""odds_under"": 1.9}}",expanded_table
2009-05-08,Cleveland Cavaliers,Atlanta Hawks,,105,1.05,10.75,https://www.oddsportal.com/basketball/usa/nba-2008-2009/cleveland-cavaliers-atlanta-hawks-dIQe2Cg8/,nba,NBA,2008/2009,"{""181.5"": {""label"": 181.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-05-07,Los Angeles Lakers,Houston Rockets,,111,1.12,7.03,https://www.oddsportal.com/basketball/usa/nba-2008-2009/los-angeles-lakers-houston-rockets-fF9HLLXf/,nba,NBA,2008/2009,"{""193.5"": {""label"": 193.5, ""odds_over"": 1.92, ""odds_under"": 1.89}}",
2009-05-07,Boston Celtics,Orlando Magic,,112,1.53,2.66,https://www.oddsportal.com/basketball/usa/nba-2008-2009/boston-celtics-orlando-magic-QFPuaENh/,nba,NBA,2008/2009,"{""189.5"": {""label"": 189.5, ""odds_over"": 1.84, ""odds_under"": 1.99}}",
2009-05-06,Denver Nuggets,Dallas Mavericks,,117,1.34,3.45,https://www.oddsportal.com/basketball/usa/nba-2008-2009/denver-nuggets-dallas-mavericks-CjKCM1Il/,nba,NBA,2008/2009,"{""208.5"": {""label"": 208.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-05-06,Cleveland Cavaliers,Atlanta Hawks,,99,1.08,9.00,https://www.oddsportal.com/basketball/usa/nba-2008-2009/cleveland-cavaliers-atlanta-hawks-jeO4wTG7/,nba,NBA,2008/2009,"{""179.5"": {""label"": 179.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2009-05-05,Los Angeles Lakers,Houston Rockets,92,100,1.20,5.25,https://www.oddsportal.com/basketball/usa/nba-2008-2009/los-angeles-lakers-houston-rockets-fVi0Ns3r/,nba,NBA,2008/2009,"{""192.5"": {""label"": 192.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-05-05,Boston Celtics,Orlando Magic,90,95,1.78,2.05,https://www.oddsportal.com/basketball/usa/nba-2008-2009/boston-celtics-orlando-magic-nPQy0f8n/,nba,NBA,2008/2009,"{""188.5"": {""label"": 188.5, ""odds_over"": 1.94, ""odds_under"": 1.87}}",
2009-05-03,Denver Nuggets,Dallas Mavericks,,109,1.33,3.58,https://www.oddsportal.com/basketball/usa/nba-2008-2009/denver-nuggets-dallas-mavericks-xj5YRNfR/,nba,NBA,2008/2009,"{""206.5"": {""label"": 206.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""207.5"": {""label"": 207.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-05-03,Atlanta Hawks,Miami Heat,,91,1.38,3.15,https://www.oddsportal.com/basketball/usa/nba-2008-2009/atlanta-hawks-miami-heat-2Lv0ewAn/,nba,NBA,2008/2009,"{""180.5"": {""label"": 180.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2009-05-03,Boston Celtics,Chicago Bulls,,109,1.34,3.25,https://www.oddsportal.com/basketball/usa/nba-2008-2009/boston-celtics-chicago-bulls-ba6US3uL/,nba,NBA,2008/2009,"{""194.5"": {""label"": 194.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-05-02,Miami Heat,Atlanta Hawks,,98,1.46,2.75,https://www.oddsportal.com/basketball/usa/nba-2008-2009/miami-heat-atlanta-hawks-dSLmFr47/,nba,NBA,2008/2009,"{""182.5"": {""label"": 182.5, ""odds_over"": 1.92, ""odds_under"": 1.89}}",
2009-05-01,Houston Rockets,Portland Trail Blazers,,92,1.43,2.93,https://www.oddsportal.com/basketball/usa/nba-2008-2009/houston-rockets-portland-trail-blazers-dOyPs5cU/,nba,NBA,2008/2009,"{""178.5"": {""label"": 178.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-05-01,Philadelphia 76ers,Orlando Magic,89,114,1.35,3.30,https://www.oddsportal.com/basketball/usa/nba-2008-2009/philadelphia-76ers-orlando-magic-25MqGOl1/,nba,NBA,2008/2009,"{""185.5"": {""label"": 185.5, ""odds_over"": 1.86, ""odds_under"": 1.96}, ""186.5"": {""label"": 186.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-05-01,Chicago Bulls,Boston Celtics,,128,1.64,2.31,https://www.oddsportal.com/basketball/usa/nba-2008-2009/chicago-bulls-boston-celtics-l2IuH4Zf/,nba,NBA,2008/2009,"{""195.5"": {""label"": 195.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-30,Denver Nuggets,New Orleans Pelicans,,107,1.12,6.23,https://www.oddsportal.com/basketball/usa/nba-2008-2009/denver-nuggets-new-orleans-pelicans-ET5ZdWHi/,nba,NBA,2008/2009,"{""197.5"": {""label"": 197.5, ""odds_over"": 1.93, ""odds_under"": 1.88}}",
2009-04-30,Atlanta Hawks,Miami Heat,,106,1.36,3.33,https://www.oddsportal.com/basketball/usa/nba-2008-2009/atlanta-hawks-miami-heat-dQrDaFgk/,nba,NBA,2008/2009,"{""179.5"": {""label"": 179.5, ""odds_over"": 1.86, ""odds_under"": 1.96}}",
2009-04-29,Portland Trail Blazers,Houston Rockets,,88,1.39,3.08,https://www.oddsportal.com/basketball/usa/nba-2008-2009/portland-trail-blazers-houston-rockets-0d6Z2dzO/,nba,NBA,2008/2009,"{""182.5"": {""label"": 182.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2009-04-29,San Antonio Spurs,Dallas Mavericks,93,106,1.44,2.90,https://www.oddsportal.com/basketball/usa/nba-2008-2009/san-antonio-spurs-dallas-mavericks-IXGU3xLH/,nba,NBA,2008/2009,"{""187.5"": {""label"": 187.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-29,Orlando Magic,Philadelphia 76ers,,91,1.20,4.88,https://www.oddsportal.com/basketball/usa/nba-2008-2009/orlando-magic-philadelphia-76ers-lSVPMWOi/,nba,NBA,2008/2009,"{""188.5"": {""label"": 188.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-29,Boston Celtics,Chicago Bulls,,106,1.25,4.18,https://www.oddsportal.com/basketball/usa/nba-2008-2009/boston-celtics-chicago-bulls-KnbR4I5B/,nba,NBA,2008/2009,"{""198.5"": {""label"": 198.5, ""odds_over"": 1.91, ""odds_under"": 1.9}}",
2009-04-28,Los Angeles Lakers,Utah Jazz,,107,1.08,9.55,https://www.oddsportal.com/basketball/usa/nba-2008-2009/los-angeles-lakers-utah-jazz-txV96YFc/,nba,NBA,2008/2009,"{""211.5"": {""label"": 211.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2009-04-28,New Orleans Pelicans,Denver Nuggets,63,121,1.80,2.04,https://www.oddsportal.com/basketball/usa/nba-2008-2009/new-orleans-pelicans-denver-nuggets-YeTXwZj9/,nba,NBA,2008/2009,"{""194.5"": {""label"": 194.5, ""odds_over"": 1.92, ""odds_under"": 1.89}}",
2009-04-28,Miami Heat,Atlanta Hawks,71,81,1.46,2.78,https://www.oddsportal.com/basketball/usa/nba-2008-2009/miami-heat-atlanta-hawks-jXwTvFy3/,nba,NBA,2008/2009,"{""185.5"": {""label"": 185.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-27,Houston Rockets,Portland Trail Blazers,,89,1.44,2.88,https://www.oddsportal.com/basketball/usa/nba-2008-2009/houston-rockets-portland-trail-blazers-OpG87DW4/,nba,NBA,2008/2009,"{""182.5"": {""label"": 182.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-27,Philadelphia 76ers,Orlando Magic,81,84,2.76,1.46,https://www.oddsportal.com/basketball/usa/nba-2008-2009/philadelphia-76ers-orlando-magic-SEQs7gHb/,nba,NBA,2008/2009,"{""192.5"": {""label"": 192.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-26,Detroit Pistons,Cleveland Cavaliers,78,99,4.78,1.21,https://www.oddsportal.com/basketball/usa/nba-2008-2009/detroit-pistons-cleveland-cavaliers-0vakgqUt/,nba,NBA,2008/2009,"{""178.5"": {""label"": 178.5, ""odds_over"": 1.88, ""odds_under"": 1.93}}",
2009-04-26,Chicago Bulls,Boston Celtics,,121,1.63,2.34,https://www.oddsportal.com/basketball/usa/nba-2008-2009/chicago-bulls-boston-celtics-KtoLABaE/,nba,NBA,2008/2009,"{""202.5"": {""label"": 202.5, ""odds_over"": 1.89, ""odds_under"": 1.92}, ""203.5"": {""label"": 203.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2009-04-26,Utah Jazz,Los Angeles Lakers,94,108,2.84,1.46,https://www.oddsportal.com/basketball/usa/nba-2008-2009/utah-jazz-los-angeles-lakers-6wsHBip8/,nba,NBA,2008/2009,"{""208.5"": {""label"": 208.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""209.5"": {""label"": 209.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2009-04-26,Miami Heat,Atlanta Hawks,,107,1.52,2.61,https://www.oddsportal.com/basketball/usa/nba-2008-2009/miami-heat-atlanta-hawks-lIUQn877/,nba,NBA,2008/2009,"{""186.5"": {""label"": 186.5, ""odds_over"": 1.89, ""odds_under"": 1.92}}",
2009-04-25,Dallas Mavericks,San Antonio Spurs,,99,1.46,2.80,https://www.oddsportal.com/basketball/usa/nba-2008-2009/dallas-mavericks-san-antonio-spurs-2BT6I7re/,nba,NBA,2008/2009,"{""187.5"": {""label"": 187.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2009-04-25,New Orleans Pelicans,Denver Nuggets,,95,1.49,2.70,https://www.oddsportal.com/basketball/usa/nba-2008-2009/new-orleans-pelicans-denver-nuggets-l8P2JmTl/,nba,NBA,2008/2009,"{""195.5"": {""label"": 195.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""196.5"": {""label"": 196.5, ""odds_over"": 2.02, ""odds_under"": 1.8}}",
2009-04-25,Houston Rockets,Portland Trail Blazers,,86,1.34,3.38,https://www.oddsportal.com/basketball/usa/nba-2008-2009/houston-rockets-portland-trail-blazers-foQbKTDr/,nba,NBA,2008/2009,"{""184.5"": {""label"": 184.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""185.5"": {""label"": 185.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-25,Philadelphia 76ers,Orlando Magic,76,96,2.49,1.57,https://www.oddsportal.com/basketball/usa/nba-2008-2009/philadelphia-76ers-orlando-magic-E3vNydqG/,nba,NBA,2008/2009,"{""192.5"": {""label"": 192.5, ""odds_over"": 1.89, ""odds_under"": 1.92}}",
2009-04-25,Detroit Pistons,Cleveland Cavaliers,68,79,2.90,1.43,https://www.oddsportal.com/basketball/usa/nba-2008-2009/detroit-pistons-cleveland-cavaliers-IXldyxU9/,nba,NBA,2008/2009,"{""178.5"": {""label"": 178.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-24,Utah Jazz,Los Angeles Lakers,,88,2.13,1.76,https://www.oddsportal.com/basketball/usa/nba-2008-2009/utah-jazz-los-angeles-lakers-2HOyUzfa/,nba,NBA,2008/2009,"{""213.5"": {""label"": 213.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-24,Dallas Mavericks,San Antonio Spurs,,88,1.45,2.84,https://www.oddsportal.com/basketball/usa/nba-2008-2009/dallas-mavericks-san-antonio-spurs-fmPBTGvg/,nba,NBA,2008/2009,"{""191.5"": {""label"": 191.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-24,Chicago Bulls,Boston Celtics,86,107,1.62,2.40,https://www.oddsportal.com/basketball/usa/nba-2008-2009/chicago-bulls-boston-celtics-GdQ7UdPn/,nba,NBA,2008/2009,"{""202.5"": {""label"": 202.5, ""odds_over"": 1.92, ""odds_under"": 1.89}}",
2009-04-23,Denver Nuggets,New Orleans Pelicans,,108,1.37,3.25,https://www.oddsportal.com/basketball/usa/nba-2008-2009/denver-nuggets-new-orleans-pelicans-EmlXpKJb/,nba,NBA,2008/2009,"{""199.5"": {""label"": 199.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""200.5"": {""label"": 200.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-23,Atlanta Hawks,Miami Heat,93,108,1.46,2.85,https://www.oddsportal.com/basketball/usa/nba-2008-2009/atlanta-hawks-miami-heat-zckTo04h/,nba,NBA,2008/2009,"{""183.5"": {""label"": 183.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2009-04-23,Orlando Magic,Philadelphia 76ers,,96,1.13,6.70,https://www.oddsportal.com/basketball/usa/nba-2008-2009/orlando-magic-philadelphia-76ers-hYaOntkn/,nba,NBA,2008/2009,"{""193.5"": {""label"": 193.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2009-04-22,Los Angeles Lakers,Utah Jazz,,119,1.11,6.95,https://www.oddsportal.com/basketball/usa/nba-2008-2009/los-angeles-lakers-utah-jazz-vVeKmMZu/,nba,NBA,2008/2009,"{""211.5"": {""label"": 211.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-22,Portland Trail Blazers,Houston Rockets,,107,1.38,3.15,https://www.oddsportal.com/basketball/usa/nba-2008-2009/portland-trail-blazers-houston-rockets-bid6Sx4U/,nba,NBA,2008/2009,"{""182.5"": {""label"": 182.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""183.5"": {""label"": 183.5, ""odds_over"": 1.96, ""odds_under"": 1.86}}",
2009-04-22,Cleveland Cavaliers,Detroit Pistons,,94,1.11,8.20,https://www.oddsportal.com/basketball/usa/nba-2008-2009/cleveland-cavaliers-detroit-pistons-K0c2TIlO/,nba,NBA,2008/2009,"{""177.5"": {""label"": 177.5, ""odds_over"": 1.86, ""odds_under"": 1.96}}",
2009-04-21,San Antonio Spurs,Dallas Mavericks,,105,1.34,3.29,https://www.oddsportal.com/basketball/usa/nba-2008-2009/san-antonio-spurs-dallas-mavericks-OU7yTbZH/,nba,NBA,2008/2009,"{""188.5"": {""label"": 188.5, ""odds_over"": 1.93, ""odds_under"": 1.88}}",
2009-04-21,Boston Celtics,Chicago Bulls,,118,1.21,4.92,https://www.oddsportal.com/basketball/usa/nba-2008-2009/boston-celtics-chicago-bulls-pv9XTvKB/,nba,NBA,2008/2009,"{""196.5"": {""label"": 196.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2009-04-20,Denver Nuggets,New Orleans Pelicans,,113,1.35,3.35,https://www.oddsportal.com/basketball/usa/nba-2008-2009/denver-nuggets-new-orleans-pelicans-jH9TUK45/,nba,NBA,2008/2009,"{""194.5"": {""label"": 194.5, ""odds_over"": 1.84, ""odds_under"": 1.99}, ""195.5"": {""label"": 195.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-20,Atlanta Hawks,Miami Heat,,90,1.50,2.70,https://www.oddsportal.com/basketball/usa/nba-2008-2009/atlanta-hawks-miami-heat-A1EUW0ka/,nba,NBA,2008/2009,"{""186.5"": {""label"": 186.5, ""odds_over"": 1.89, ""odds_under"": 1.92}}",
2009-04-19,Orlando Magic,Philadelphia 76ers,98,100,1.17,5.70,https://www.oddsportal.com/basketball/usa/nba-2008-2009/orlando-magic-philadelphia-76ers-SxPPXtzg/,nba,NBA,2008/2009,"{""191.5"": {""label"": 191.5, ""odds_over"": 1.86, ""odds_under"": 1.96}}",
2009-04-19,Los Angeles Lakers,Utah Jazz,,113,1.09,8.70,https://www.oddsportal.com/basketball/usa/nba-2008-2009/los-angeles-lakers-utah-jazz-lnQLYMKn/,nba,NBA,2008/2009,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.85, ""odds_under"": 1.97}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-19,Portland Trail Blazers,Houston Rockets,81,108,1.42,2.93,https://www.oddsportal.com/basketball/usa/nba-2008-2009/portland-trail-blazers-houston-rockets-tIQeY25t/,nba,NBA,2008/2009,"{""181.5"": {""label"": 181.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""182.5"": {""label"": 182.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2009-04-19,San Antonio Spurs,Dallas Mavericks,97,105,1.53,2.55,https://www.oddsportal.com/basketball/usa/nba-2008-2009/san-antonio-spurs-dallas-mavericks-v9vUxqcP/,nba,NBA,2008/2009,"{""186.5"": {""label"": 186.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""187.5"": {""label"": 187.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-18,Cleveland Cavaliers,Detroit Pistons,,102,1.10,8.59,https://www.oddsportal.com/basketball/usa/nba-2008-2009/cleveland-cavaliers-detroit-pistons-YoxwEaKO/,nba,NBA,2008/2009,"{""175.5"": {""label"": 175.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""176.5"": {""label"": 176.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2009-04-18,Boston Celtics,Chicago Bulls,103,105,1.22,4.58,https://www.oddsportal.com/basketball/usa/nba-2008-2009/boston-celtics-chicago-bulls-KrYYEu5I/,nba,NBA,2008/2009,"{""196.5"": {""label"": 196.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""198.5"": {""label"": 198.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
