date,home_team,away_team,home_score,away_score,home_odds,away_odds,url,sport,tournament,season,handicap,comment
2018-03-04,Orlando Magic,Memphis Grizzlies,,107,1.33,3.40,https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-memphis-grizzlies-K4aK1Vrn/,nba,NBA,2017/2018,"{""211.5"": {""label"": 211.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-03,Los Angeles Clippers,New York Knicks,,128,1.23,4.30,https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-clippers-new-york-knicks-4hPAsScU/,nba,NBA,2017/2018,"{""226.5"": {""label"": 226.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-03,Utah Jazz,Minnesota Timberwolves,,116,1.32,3.53,https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-minnesota-timberwolves-tE0G2BTu/,nba,NBA,2017/2018,"{""208.5"": {""label"": 208.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2018-03-03,Phoenix Suns,Oklahoma City Thunder,116,124,3.85,1.27,https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-oklahoma-city-thunder-hIL6r8rO/,nba,NBA,2017/2018,"{""226.5"": {""label"": 226.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""227.5"": {""label"": 227.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-03,Chicago Bulls,Dallas Mavericks,,108,2.11,1.76,https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-dallas-mavericks-AgW1qlTH/,nba,NBA,2017/2018,"{""215.5"": {""label"": 215.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-03,Memphis Grizzlies,Denver Nuggets,102,108,3.98,1.27,https://www.oddsportal.com/basketball/usa/nba-2017-2018/memphis-grizzlies-denver-nuggets-W2XcpUDB/,nba,NBA,2017/2018,"{""215.5"": {""label"": 215.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""216.5"": {""label"": 216.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-03,Milwaukee Bucks,Indiana Pacers,96,103,1.59,2.44,https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-indiana-pacers-2TSgoAb5/,nba,NBA,2017/2018,"{""210.5"": {""label"": 210.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2018-03-03,Washington Wizards,Toronto Raptors,95,102,2.43,1.59,https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-toronto-raptors-2317HYv1/,nba,NBA,2017/2018,"{""216.5"": {""label"": 216.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-03,Atlanta Hawks,Golden State Warriors,109,114,8.70,1.08,https://www.oddsportal.com/basketball/usa/nba-2017-2018/atlanta-hawks-golden-state-warriors-OxUknjqa/,nba,NBA,2017/2018,"{""226.5"": {""label"": 226.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2018-03-03,Orlando Magic,Detroit Pistons,,115,2.16,1.73,https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-detroit-pistons-SAzslCEn/,nba,NBA,2017/2018,"{""213.5"": {""label"": 213.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-03,Philadelphia 76ers,Charlotte Hornets,76,110,1.59,2.43,https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-charlotte-hornets-tEvomWTh/,nba,NBA,2017/2018,"{""214.5"": {""label"": 214.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-02,Portland Trail Blazers,Minnesota Timberwolves,,108,1.48,2.70,https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-minnesota-timberwolves-Ymywkhat/,nba,NBA,2017/2018,"{""218.5"": {""label"": 218.5, ""odds_over"": 1.91, ""odds_under"": 1.9}}",
2018-03-02,Sacramento Kings,Brooklyn Nets,,116,2.18,1.71,https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-brooklyn-nets-WvkBgYjP/,nba,NBA,2017/2018,"{""213.5"": {""label"": 213.5, ""odds_over"": 1.95, ""odds_under"": 1.87}}",
2018-03-02,Cleveland Cavaliers,Philadelphia 76ers,97,108,1.67,2.24,https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-philadelphia-76ers-WnqzVlEO/,nba,NBA,2017/2018,"{""222.5"": {""label"": 222.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-02,Miami Heat,Los Angeles Lakers,113,131,1.44,2.80,https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-los-angeles-lakers-hdpWVUbI/,nba,NBA,2017/2018,"{""217.5"": {""label"": 217.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-01,Los Angeles Clippers,Houston Rockets,92,105,4.15,1.24,https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-clippers-houston-rockets-bZpSWAqC/,nba,NBA,2017/2018,"{""226.5"": {""label"": 226.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""228.5"": {""label"": 228.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-01,Dallas Mavericks,Oklahoma City Thunder,110,111,2.68,1.50,https://www.oddsportal.com/basketball/usa/nba-2017-2018/dallas-mavericks-oklahoma-city-thunder-27iJYWEa/,nba,NBA,2017/2018,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""211.5"": {""label"": 211.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2018-03-01,San Antonio Spurs,New Orleans Pelicans,116,121,1.50,2.68,https://www.oddsportal.com/basketball/usa/nba-2017-2018/san-antonio-spurs-new-orleans-pelicans-pWtOXjU5/,nba,NBA,2017/2018,"{""218.5"": {""label"": 218.5, ""odds_over"": 1.92, ""odds_under"": 1.9}}",
2018-03-01,Memphis Grizzlies,Phoenix Suns,102,110,1.65,2.28,https://www.oddsportal.com/basketball/usa/nba-2017-2018/memphis-grizzlies-phoenix-suns-OGhFZCag/,nba,NBA,2017/2018,"{""216.5"": {""label"": 216.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-01,Washington Wizards,Golden State Warriors,101,109,4.23,1.23,https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-golden-state-warriors-fslBzgpm/,nba,NBA,2017/2018,"{""226.5"": {""label"": 226.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""227.5"": {""label"": 227.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-01,Atlanta Hawks,Indiana Pacers,,107,2.61,1.52,https://www.oddsportal.com/basketball/usa/nba-2017-2018/atlanta-hawks-indiana-pacers-A9CvtFMP/,nba,NBA,2017/2018,"{""212.5"": {""label"": 212.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-01,Boston Celtics,Charlotte Hornets,,134,1.28,3.85,https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-charlotte-hornets-Gjk7yZUt/,nba,NBA,2017/2018,"{""211.5"": {""label"": 211.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2018-03-01,Detroit Pistons,Milwaukee Bucks,,110,1.81,2.04,https://www.oddsportal.com/basketball/usa/nba-2017-2018/detroit-pistons-milwaukee-bucks-COgyse7J/,nba,NBA,2017/2018,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-03-01,Orlando Magic,Toronto Raptors,104,117,4.60,1.21,https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-toronto-raptors-OC23IEPf/,nba,NBA,2017/2018,"{""221.5"": {""label"": 221.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-28,Denver Nuggets,Los Angeles Clippers,120,122,1.47,2.73,https://www.oddsportal.com/basketball/usa/nba-2017-2018/denver-nuggets-los-angeles-clippers-bL5gIBUI/,nba,NBA,2017/2018,"{""228.5"": {""label"": 228.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""229.5"": {""label"": 229.5, ""odds_over"": 1.92, ""odds_under"": 1.9}}",
2018-02-28,Portland Trail Blazers,Sacramento Kings,,116,1.10,7.40,https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-sacramento-kings-KU6kJiFC/,nba,NBA,2017/2018,"{""208.5"": {""label"": 208.5, ""odds_over"": 1.91, ""odds_under"": 1.9}}",
2018-02-28,Milwaukee Bucks,Washington Wizards,104,107,1.67,2.26,https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-washington-wizards-2gCpKXa6/,nba,NBA,2017/2018,"{""211.5"": {""label"": 211.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2018-02-28,Miami Heat,Philadelphia 76ers,,102,1.84,1.99,https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-philadelphia-76ers-O2DtLDp0/,nba,NBA,2017/2018,"{""204.5"": {""label"": 204.5, ""odds_over"": 1.92, ""odds_under"": 1.9}}",
2018-02-28,Charlotte Hornets,Chicago Bulls,,118,1.13,6.30,https://www.oddsportal.com/basketball/usa/nba-2017-2018/charlotte-hornets-chicago-bulls-GxAYMZFm/,nba,NBA,2017/2018,"{""217.5"": {""label"": 217.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""218.5"": {""label"": 218.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-28,Cleveland Cavaliers,Brooklyn Nets,,129,1.14,5.93,https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-brooklyn-nets-UuExMgVg/,nba,NBA,2017/2018,"{""221.5"": {""label"": 221.5, ""odds_over"": 1.91, ""odds_under"": 1.9}}",
2018-02-27,Sacramento Kings,Minnesota Timberwolves,100,118,2.78,1.46,https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-minnesota-timberwolves-YDKTNF0s/,nba,NBA,2017/2018,"{""215.5"": {""label"": 215.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-27,Utah Jazz,Houston Rockets,85,96,2.00,1.83,https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-houston-rockets-dlc0urWE/,nba,NBA,2017/2018,"{""211.5"": {""label"": 211.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-27,Dallas Mavericks,Indiana Pacers,,109,2.32,1.64,https://www.oddsportal.com/basketball/usa/nba-2017-2018/dallas-mavericks-indiana-pacers-lOcdtOG8/,nba,NBA,2017/2018,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""210.5"": {""label"": 210.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2018-02-27,New Orleans Pelicans,Phoenix Suns,,125,1.31,3.55,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-phoenix-suns-6aYBYBc2/,nba,NBA,2017/2018,"{""231.5"": {""label"": 231.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""232.5"": {""label"": 232.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""233.5"": {""label"": 233.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""234.5"": {""label"": 234.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""235.5"": {""label"": 235.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""236.5"": {""label"": 236.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2018-02-27,Oklahoma City Thunder,Orlando Magic,,112,1.15,5.70,https://www.oddsportal.com/basketball/usa/nba-2017-2018/oklahoma-city-thunder-orlando-magic-AXbhs412/,nba,NBA,2017/2018,"{""218.5"": {""label"": 218.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-27,Atlanta Hawks,Los Angeles Lakers,104,123,2.11,1.76,https://www.oddsportal.com/basketball/usa/nba-2017-2018/atlanta-hawks-los-angeles-lakers-vklXuf5S/,nba,NBA,2017/2018,"{""221.5"": {""label"": 221.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-27,Boston Celtics,Memphis Grizzlies,,109,1.10,7.28,https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-memphis-grizzlies-bZU3zYSk/,nba,NBA,2017/2018,"{""203.5"": {""label"": 203.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2018-02-27,Brooklyn Nets,Chicago Bulls,,104,1.53,2.63,https://www.oddsportal.com/basketball/usa/nba-2017-2018/brooklyn-nets-chicago-bulls-KrWayEDq/,nba,NBA,2017/2018,"{""215.5"": {""label"": 215.5, ""odds_over"": 1.9, ""odds_under"": 1.92}}",
2018-02-27,New York Knicks,Golden State Warriors,111,125,7.90,1.09,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-york-knicks-golden-state-warriors-hdU7Zird/,nba,NBA,2017/2018,"{""229.5"": {""label"": 229.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-27,Toronto Raptors,Detroit Pistons,,123,1.15,5.70,https://www.oddsportal.com/basketball/usa/nba-2017-2018/toronto-raptors-detroit-pistons-Uk3aJfAl/,nba,NBA,2017/2018,"{""216.5"": {""label"": 216.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""217.5"": {""label"": 217.5, ""odds_over"": 1.9, ""odds_under"": 1.91}}",
2018-02-26,Denver Nuggets,Houston Rockets,114,119,2.65,1.50,https://www.oddsportal.com/basketball/usa/nba-2017-2018/denver-nuggets-houston-rockets-0bkTtzjM/,nba,NBA,2017/2018,"{""224.5"": {""label"": 224.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-26,Washington Wizards,Philadelphia 76ers,,109,1.80,2.04,https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-philadelphia-76ers-6yjPsGzG/,nba,NBA,2017/2018,"{""214.5"": {""label"": 214.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-25,Cleveland Cavaliers,San Antonio Spurs,94,110,1.53,2.60,https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-san-antonio-spurs-f1nLrdL9/,nba,NBA,2017/2018,"{""213.5"": {""label"": 213.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2018-02-25,Milwaukee Bucks,New Orleans Pelicans,121,123,1.53,2.60,https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-new-orleans-pelicans-CxcGqx63/,nba,NBA,2017/2018,"{""219.5"": {""label"": 219.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-25,Charlotte Hornets,Detroit Pistons,,114,1.54,2.60,https://www.oddsportal.com/basketball/usa/nba-2017-2018/charlotte-hornets-detroit-pistons-YobCpIjc/,nba,NBA,2017/2018,"{""211.5"": {""label"": 211.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-25,Sacramento Kings,Los Angeles Lakers,108,113,2.05,1.80,https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-los-angeles-lakers-pW4ULYDd/,nba,NBA,2017/2018,"{""220.5"": {""label"": 220.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-25,Minnesota Timberwolves,Chicago Bulls,,122,1.34,3.35,https://www.oddsportal.com/basketball/usa/nba-2017-2018/minnesota-timberwolves-chicago-bulls-nePgSzyT/,nba,NBA,2017/2018,"{""218.5"": {""label"": 218.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""219.5"": {""label"": 219.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-25,Phoenix Suns,Portland Trail Blazers,104,106,3.30,1.35,https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-portland-trail-blazers-6u6QMEbj/,nba,NBA,2017/2018,"{""221.5"": {""label"": 221.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2018-02-25,Utah Jazz,Dallas Mavericks,,97,1.20,4.78,https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-dallas-mavericks-OGGLNfqp/,nba,NBA,2017/2018,"{""202.5"": {""label"": 202.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2018-02-25,Golden State Warriors,Oklahoma City Thunder,,112,1.17,5.23,https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-oklahoma-city-thunder-hYPkTGLM/,nba,NBA,2017/2018,"{""233.5"": {""label"": 233.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-25,Miami Heat,Memphis Grizzlies,,115,1.21,4.50,https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-memphis-grizzlies-nLfkVxiA/,nba,NBA,2017/2018,"{""196.5"": {""label"": 196.5, ""odds_over"": 1.9, ""odds_under"": 1.92}, ""197.5"": {""label"": 197.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""198.5"": {""label"": 198.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-25,New York Knicks,Boston Celtics,112,121,2.78,1.46,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-york-knicks-boston-celtics-EsRoUd6G/,nba,NBA,2017/2018,"{""211.5"": {""label"": 211.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-24,Philadelphia 76ers,Orlando Magic,76,116,1.19,5.00,https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-orlando-magic-8UeoWIy4/,nba,NBA,2017/2018,"{""216.5"": {""label"": 216.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-24,Los Angeles Lakers,Dallas Mavericks,,124,1.58,2.47,https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-lakers-dallas-mavericks-E7dsXbMc/,nba,NBA,2017/2018,"{""221.5"": {""label"": 221.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""222.5"": {""label"": 222.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-24,Denver Nuggets,San Antonio Spurs,,122,1.62,2.38,https://www.oddsportal.com/basketball/usa/nba-2017-2018/denver-nuggets-san-antonio-spurs-K8FjAyFp/,nba,NBA,2017/2018,"{""211.5"": {""label"": 211.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-24,Phoenix Suns,Los Angeles Clippers,117,128,2.88,1.43,https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-los-angeles-clippers-04hwYv7i/,nba,NBA,2017/2018,"{""229.5"": {""label"": 229.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-24,Utah Jazz,Portland Trail Blazers,81,100,1.54,2.60,https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-portland-trail-blazers-baEf9eUj/,nba,NBA,2017/2018,"{""206.5"": {""label"": 206.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
2018-02-24,Houston Rockets,Minnesota Timberwolves,,120,1.29,3.73,https://www.oddsportal.com/basketball/usa/nba-2017-2018/houston-rockets-minnesota-timberwolves-SGNOEH6T/,nba,NBA,2017/2018,"{""223.5"": {""label"": 223.5, ""odds_over"": 1.92, ""odds_under"": 1.9}, ""224.5"": {""label"": 224.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-24,Memphis Grizzlies,Cleveland Cavaliers,89,112,2.83,1.44,https://www.oddsportal.com/basketball/usa/nba-2017-2018/memphis-grizzlies-cleveland-cavaliers-61ZFGwxH/,nba,NBA,2017/2018,"{""211.5"": {""label"": 211.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2018-02-24,New Orleans Pelicans,Miami Heat,,124,1.76,2.09,https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-miami-heat-lQOKFciN/,nba,NBA,2017/2018,"{""214.5"": {""label"": 214.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""215.5"": {""label"": 215.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-24,Toronto Raptors,Milwaukee Bucks,119,122,1.31,3.60,https://www.oddsportal.com/basketball/usa/nba-2017-2018/toronto-raptors-milwaukee-bucks-W4pdKzer/,nba,NBA,2017/2018,"{""215.5"": {""label"": 215.5, ""odds_over"": 1.9, ""odds_under"": 1.91}}",
2018-02-24,Detroit Pistons,Boston Celtics,98,110,2.10,1.76,https://www.oddsportal.com/basketball/usa/nba-2017-2018/detroit-pistons-boston-celtics-fRVBHJMA/,nba,NBA,2017/2018,"{""204.5"": {""label"": 204.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""205.5"": {""label"": 205.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""206.5"": {""label"": 206.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""207.5"": {""label"": 207.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""208.5"": {""label"": 208.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2018-02-24,Indiana Pacers,Atlanta Hawks,,116,1.31,3.60,https://www.oddsportal.com/basketball/usa/nba-2017-2018/indiana-pacers-atlanta-hawks-04W7Ia74/,nba,NBA,2017/2018,"{""209.5"": {""label"": 209.5, ""odds_over"": 1.9, ""odds_under"": 1.91}}",
2018-02-24,Washington Wizards,Charlotte Hornets,105,122,1.60,2.42,https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-charlotte-hornets-MDX3Juhb/,nba,NBA,2017/2018,"{""210.5"": {""label"": 210.5, ""odds_over"": 1.9, ""odds_under"": 1.9}, ""212.5"": {""label"": 212.5, ""odds_over"": 1.92, ""odds_under"": 1.9}}",
2018-02-23,Golden State Warriors,Los Angeles Clippers,,134,1.13,6.23,https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-los-angeles-clippers-4xwaKLxh/,nba,NBA,2017/2018,"{""234.5"": {""label"": 234.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-23,Sacramento Kings,Oklahoma City Thunder,107,110,3.85,1.28,https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-oklahoma-city-thunder-QoveL1No/,nba,NBA,2017/2018,"{""213.5"": {""label"": 213.5, ""odds_over"": 1.9, ""odds_under"": 1.92}, ""214.5"": {""label"": 214.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-23,Chicago Bulls,Philadelphia 76ers,115,116,3.35,1.34,https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-philadelphia-76ers-zNbo1bxU/,nba,NBA,2017/2018,"{""213.5"": {""label"": 213.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-23,Cleveland Cavaliers,Washington Wizards,103,110,1.37,3.20,https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-washington-wizards-CrjDdIpo/,nba,NBA,2017/2018,"{""221.5"": {""label"": 221.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-23,Charlotte Hornets,Brooklyn Nets,,111,1.27,3.93,https://www.oddsportal.com/basketball/usa/nba-2017-2018/charlotte-hornets-brooklyn-nets-hb9t2vNN/,nba,NBA,2017/2018,"{""215.5"": {""label"": 215.5, ""odds_over"": 1.89, ""odds_under"": 1.93}, ""216.5"": {""label"": 216.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-23,Orlando Magic,New York Knicks,113,120,1.62,2.37,https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-new-york-knicks-E7Ax3K7H/,nba,NBA,2017/2018,"{""215.5"": {""label"": 215.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-19,Team Stephen,Team LeBron,145,148,2.11,1.73,https://www.oddsportal.com/basketball/usa/nba-2017-2018/team-stephen-team-lebron-YVu3pGYo/,nba,NBA,2017/2018,"{""332.5"": {""label"": 332.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-17,Team USA,Team World,124,155,1.80,2.05,https://www.oddsportal.com/basketball/usa/nba-2017-2018/team-usa-team-world-21xVTgx1/,nba,NBA,2017/2018,"{""301.5"": {""label"": 301.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-16,Minnesota Timberwolves,Los Angeles Lakers,,119,1.19,4.88,https://www.oddsportal.com/basketball/usa/nba-2017-2018/minnesota-timberwolves-los-angeles-lakers-6sBY30hB/,nba,NBA,2017/2018,"{""227.5"": {""label"": 227.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-16,Milwaukee Bucks,Denver Nuggets,123,134,1.72,2.17,https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-denver-nuggets-SjCU4tw5/,nba,NBA,2017/2018,"{""214.5"": {""label"": 214.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-15,Portland Trail Blazers,Golden State Warriors,,123,3.25,1.36,https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-golden-state-warriors-pSMP5MNb/,nba,NBA,2017/2018,"{""227.5"": {""label"": 227.5, ""odds_over"": 1.9, ""odds_under"": 1.9}}",
2018-02-15,Utah Jazz,Phoenix Suns,,107,1.13,6.10,https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-phoenix-suns-WOIL628h/,nba,NBA,2017/2018,"{""211.5"": {""label"": 211.5, ""odds_over"": 1.91, ""odds_under"": 1.91}, ""213.5"": {""label"": 213.5, ""odds_over"": 1.9, ""odds_under"": 1.92}}",
2018-02-15,Boston Celtics,Los Angeles Clippers,119,129,1.50,2.68,https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-los-angeles-clippers-pUD117WC/,nba,NBA,2017/2018,"{""211.5"": {""label"": 211.5, ""odds_over"": 1.9, ""odds_under"": 1.92}}",
2018-02-15,Chicago Bulls,Toronto Raptors,98,122,3.30,1.35,https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-toronto-raptors-QN7TOGnR/,nba,NBA,2017/2018,"{""217.5"": {""label"": 217.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""218.5"": {""label"": 218.5, ""odds_over"": 1.73, ""odds_under"": 1.73}, ""219.5"": {""label"": 219.5, ""odds_over"": 1.73, ""odds_under"": 1.73}}",
2018-02-15,Houston Rockets,Sacramento Kings,,100,1.05,11.25,https://www.oddsportal.com/basketball/usa/nba-2017-2018/houston-rockets-sacramento-kings-OKC50RoJ/,nba,NBA,2017/2018,"{""216.5"": {""label"": 216.5, ""odds_over"": 1.91, ""odds_under"": 1.91}}",
