date,game_id,team,odds,prob,ev,stake,won,gain,bankroll
2023-02-15,22200874.0,chicago bulls,2.07,0.5692964004124839,0.1784435488538414,21.724744685956484,0,-21.724744685956484,1064.5124896118677
2023-02-26,22200912.0,washington wizards,2.48,0.5077431018483377,0.2592028925838774,21.290249792237354,0,-21.290249792237354,1043.2222398196304
2023-02-26,22200915.0,oklahoma city thunder,2.23,0.6458585867134012,0.44026464837088475,20.864444796392608,0,-20.864444796392608,1022.3577950232378
2023-02-28,22200928.0,oklahoma city thunder,2.03,0.5939263417040952,0.20567047365931312,20.447155900464757,0,-20.447155900464757,1001.9106391227731
2023-03-02,22200942.0,washington wizards,1.97,0.6174681630365362,0.2164122811819762,20.038212782455464,1,19.4370663989818,1021.3477055217548
2023-03-02,22200943.0,philadelphia 76ers,2.09,0.6192894861242378,0.294315025999657,20.426954110435098,0,-20.426954110435098,1000.9207514113198
2023-03-02,22200945.0,golden state warriors,2.07,0.6123682116365448,0.2676021980876475,20.018415028226396,1,21.41970408020224,1022.340455491522
2023-03-03,22200955.0,los angeles lakers,1.89,0.6191509102030097,0.17019522028368828,20.44680910983044,0,-20.44680910983044,1001.8936463816915
2023-03-04,22200956.0,washington wizards,2.01,0.6138619634166735,0.2338625464675137,20.03787292763383,0,-20.03787292763383,981.8557734540576
2023-03-05,22200962.0,dallas mavericks,1.98,0.5968452510436664,0.18175359706645944,19.637115469081152,0,-19.637115469081152,962.2186579849765
2023-03-07,22200980.0,philadelphia 76ers,2.14,0.5453597243049948,0.16706981001268884,19.24437315969953,1,21.93858540205747,984.157243387034
2023-03-07,22200982.0,oklahoma city thunder,2.29,0.5697501681067245,0.30472788496439907,19.68314486774068,1,25.391256879385477,1009.5485002664194
2023-03-08,22200985.0,washington wizards,2.08,0.5972967989440362,0.24237734180359527,20.19097000532839,0,-20.19097000532839,989.357530261091
2023-03-09,22200996.0,memphis grizzlies,2.05,0.7175070814773148,0.47088951702849524,19.78715060522182,1,20.77650813548291,1010.1340383965739
2023-03-10,22200999.0,washington wizards,1.89,0.6146849431685855,0.16175454258862643,20.20268076793148,0,-20.20268076793148,989.9313576286424
2023-03-10,22201003.0,los angeles lakers,2.03,0.6454784383822088,0.31032122991588373,19.79862715257285,1,20.39258596715003,1010.3239435957925
2023-03-11,22201012.0,milwaukee bucks,2.18,0.5998129007999858,0.30759212374396916,20.20647887191585,0,-20.20647887191585,990.1174647238767
2023-03-13,22201023.0,dallas mavericks,2.27,0.5140863545842536,0.16697602490625552,19.802349294477533,0,-19.802349294477533,970.3151154293992
2023-03-18,22201061.0,memphis grizzlies,1.89,0.726508493090283,0.3731010519406348,19.406302308587982,1,17.271609054643303,987.5867244840424
2023-03-24,22201103.0,philadelphia 76ers,2.31,0.6244509512814637,0.44248169746018107,19.75173448968085,0,-19.75173448968085,967.8349899943615
2023-03-29,22201139.0,philadelphia 76ers,1.38,0.8463241959644322,0.16792739043091642,19.35669979988723,1,7.355545923957146,975.1905359183187
2023-03-29,22201140.0,chicago bulls,2.31,0.6045853883864829,0.39659224717277564,19.503810718366374,0,-19.503810718366374,955.6867251999523
2023-03-29,22201141.0,memphis grizzlies,1.7,0.7470007662155425,0.2699013025664221,19.113734503999048,0,-19.113734503999048,936.5729906959533
2023-03-30,22201147.0,denver nuggets,1.69,0.7605295286399236,0.2852949034014709,18.731459813919066,0,-18.731459813919066,917.8415308820342
2023-03-31,22201151.0,washington wizards,2.43,0.613632495120936,0.4911269631438746,18.356830617640686,0,-18.356830617640686,899.4847002643936
2023-04-01,22201161.0,miami heat,2.0,0.6808748707582545,0.36174974151650896,17.989694005287873,1,17.989694005287873,917.4743942696815
2023-04-01,22201162.0,los angeles clippers,2.26,0.5168090687643507,0.16798849540743244,18.349487885393632,0,-18.349487885393632,899.1249063842879
2023-04-02,22201175.0,denver nuggets,2.27,0.6385013380253186,0.4493980373174733,17.98249812768576,1,22.837772622160912,921.9626790064488
2023-04-04,22201180.0,brooklyn nets,2.21,0.651446911418637,0.4396976742351877,18.439253580128977,0,-18.439253580128977,903.5234254263198
2023-04-05,22201192.0,boston celtics,1.83,0.7373404213293354,0.3493329710326838,18.070468508526396,1,14.99848886207691,918.5219142883967
2023-04-06,22201198.0,philadelphia 76ers,1.68,0.704260893735243,0.18315830147520828,18.370438285767936,0,-18.370438285767936,900.1514760026288
2023-04-07,22201202.0,charlotte hornets,2.47,0.6043040373535039,0.4926309722631548,18.003029520052575,0,-18.003029520052575,882.1484464825762
2023-04-07,22201206.0,boston celtics,1.96,0.7297337403853402,0.4302781311552668,17.642968929651524,1,16.93725017246546,899.0856966550417
2023-04-09,22201222.0,washington wizards,2.29,0.7343050836174234,0.6815586414838997,17.981713933100835,0,-17.981713933100835,881.1039827219408
2023-04-09,22201224.0,dallas mavericks,1.5,0.8012524469358514,0.20187867040377716,17.622079654438817,0,-17.622079654438817,863.481903067502
2023-04-09,22201226.0,memphis grizzlies,2.0,0.610890864920563,0.22178172984112599,17.26963806135004,0,-17.26963806135004,846.2122650061519
2023-04-09,22201227.0,denver nuggets,2.48,0.6158416655881171,0.5272873306585306,16.92424530012304,1,25.0478830441821,871.260148050334
2023-04-19,42200152.0,memphis grizzlies,1.9,0.6283553915817238,0.19387524400527512,17.42520296100668,1,15.68268266490601,886.94283071524
2023-11-14,22300024.0,denver nuggets,1.46,0.8365566601666541,0.22137272384331497,20.0,1,9.2,1009.2
2023-10-25,22300065.0,new york knicks,2.28,0.6168287041947683,0.4063694455640716,20.184,0,-20.184,989.0160000000001
2023-10-25,22300069.0,toronto raptors,1.78,0.6816926094714458,0.21341284485917367,19.780320000000003,1,15.428649600000004,1004.4446496
2023-10-25,22300071.0,memphis grizzlies,1.77,0.6850584797582383,0.21255350917208182,20.088892992,0,-20.088892992,984.3557566080001
2023-10-28,22300091.0,cleveland cavaliers,2.23,0.7210322434136973,0.607901902812545,19.687115132160002,0,-19.687115132160002,964.6686414758401
2023-10-28,22300092.0,toronto raptors,2.46,0.5633103036489752,0.38574334697647883,19.2933728295168,0,-19.2933728295168,945.3752686463233
2023-10-30,22300106.0,memphis grizzlies,1.7,0.6957721594691832,0.18281267109761146,18.907505372926465,0,-18.907505372926465,926.4677632733968
2023-10-31,22300112.0,cleveland cavaliers,1.94,0.6240093581057208,0.21057815472509822,18.529355265467938,0,-18.529355265467938,907.9384080079288
2023-11-06,22300154.0,minnesota timberwolves,2.16,0.6209661562463346,0.34128689749208263,18.158768160158576,1,21.064171065783952,929.0025790737128
2023-11-06,22300154.0,boston celtics,1.56,0.7372985421747236,0.15018572579256873,18.580051581474258,0,-18.580051581474258,910.4225274922386
2023-11-08,22300159.0,philadelphia 76ers,2.03,0.6960505944639513,0.41298270676182103,18.208450549844773,1,18.754704066340114,929.1772315585787
2023-11-08,22300163.0,houston rockets,2.08,0.6035883719908071,0.2554638137408787,18.583544631171574,1,20.0702282016653,949.2474597602439
2023-11-08,22300167.0,oklahoma city thunder,1.96,0.6916013963433227,0.3555387368329126,18.98494919520488,1,18.225551227396686,967.4730109876406
2023-11-15,22300194.0,philadelphia 76ers,1.83,0.672571803810382,0.2308064009729991,19.34946021975281,0,-19.34946021975281,948.1235507678878
2023-11-18,22300205.0,milwaukee bucks,1.68,0.6944268739953501,0.166637148312188,18.962471015357757,1,12.894480290443273,961.0180310583311
2023-11-18,22300207.0,oklahoma city thunder,1.98,0.6043152291420748,0.19654415370130818,19.220360621166623,1,18.83595340874329,979.8539844670744
2023-11-22,22300238.0,los angeles lakers,1.87,0.6316950024108462,0.18126965450828236,19.597079689341488,0,-19.597079689341488,960.2569047777329
